ID,FILE_FAKE,VOICE_FAKE,MUSIC_FAKE,VOICE_PRESENT,MUSIC_PRESENT,AUDIO_TYPE,CONDITION,SOURCE,CODEC,VOICE_SOURCE_ID,MUSIC_SOURCE_ID,VOICE_GENERATOR,MUSIC_GENERATOR,SNR_DB,ORIGINAL_SPLIT,SOURCE_FILE,DATASET,PATH,MIX_MODE,COMPONENT_CASE,EVAL_CELL,CHANNEL,SPLIT,VOICE_SPEAKER,MUSIC_GROUP_ID,OVERLAP_FRACTION,ORDER,DURATION,FILE_EXTENSION,GENERATOR,GROUP_ID,VOCODER,SPEAKER,PARENT_ID,STRESS_VARIANT,CATEGORY,GENDER,AGE,VOICE_SCREEN,MUSIC_SCREEN,FMA_TRACK_ID,ORIGINAL_AUDIO,GENERATION_TYPE,GENRE,BASE_ID,VOICE_ARCHIVE_ID,VOICE_ARCHIVE_MEMBER,MUSIC_VOCAL_SCREEN,MUSIC_ARCHIVE_ID,MUSIC_ARCHIVE_MEMBER,GAP_SECONDS,SOURCE_DATASET,PROVENANCE_MODE,CELL_V57,LAYOUT_V57,CHANNEL_V57,VOICE_GENERATOR_V57,MUSIC_GENERATOR_V57,MUSIC_FAKE_PROB
FS-RM_LA_D_9688627_143318,1,1.0,0.0,1,1,mixed,concurrent,MixFake,wav16k,LA_D_9688627,143318,ASVspoof2019-LA,FMA,5.0,dev,/yourownpath/mixed_dataset/dev/audio/FS-RM_LA_D_9688627_143318.wav,mixfake_music_dev_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/mixfake_music_dev_v1/audio/FS-RM_LA_D_9688627_143318.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FR,concurrent,wav16k,ASVspoof2019-LA,FMA,0.0278121680021286
FS-RM_LA_D_9748213_055759,1,1.0,0.0,1,1,mixed,concurrent,MixFake,wav16k,LA_D_9748213,055759,ASVspoof2019-LA,FMA,0.0,dev,/yourownpath/mixed_dataset/dev/audio/FS-RM_LA_D_9748213_055759.wav,mixfake_music_dev_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/mixfake_music_dev_v1/audio/FS-RM_LA_D_9748213_055759.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FR,concurrent,wav16k,ASVspoof2019-LA,FMA,0.020331697538495064
FS-RM_LA_D_9804171_063970,1,1.0,0.0,1,1,mixed,concurrent,MixFake,wav16k,LA_D_9804171,063970,ASVspoof2019-LA,FMA,15.0,dev,/yourownpath/mixed_dataset/dev/audio/FS-RM_LA_D_9804171_063970.wav,mixfake_music_dev_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/mixfake_music_dev_v1/audio/FS-RM_LA_D_9804171_063970.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FR,concurrent,wav16k,ASVspoof2019-LA,FMA,0.1765899658203125
FS-RM_LA_D_9813329_054489,1,1.0,0.0,1,1,mixed,concurrent,MixFake,wav16k,LA_D_9813329,054489,ASVspoof2019-LA,FMA,0.0,dev,/yourownpath/mixed_dataset/dev/audio/FS-RM_LA_D_9813329_054489.wav,mixfake_music_dev_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/mixfake_music_dev_v1/audio/FS-RM_LA_D_9813329_054489.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FR,concurrent,wav16k,ASVspoof2019-LA,FMA,0.16017299890518188
FS-RM_LA_D_9878596_042428,1,1.0,0.0,1,1,mixed,concurrent,MixFake,wav16k,LA_D_9878596,042428,ASVspoof2019-LA,FMA,0.0,dev,/yourownpath/mixed_dataset/dev/audio/FS-RM_LA_D_9878596_042428.wav,mixfake_music_dev_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/mixfake_music_dev_v1/audio/FS-RM_LA_D_9878596_042428.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FR,concurrent,wav16k,ASVspoof2019-LA,FMA,0.0004075645701959729
FS-RM_LA_D_9891401_087125,1,1.0,0.0,1,1,mixed,concurrent,MixFake,wav16k,LA_D_9891401,087125,ASVspoof2019-LA,FMA,15.0,dev,/yourownpath/mixed_dataset/dev/audio/FS-RM_LA_D_9891401_087125.wav,mixfake_music_dev_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/mixfake_music_dev_v1/audio/FS-RM_LA_D_9891401_087125.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FR,concurrent,wav16k,ASVspoof2019-LA,FMA,0.001925830845721066
FS-RM_LA_D_9928428_010447,1,1.0,0.0,1,1,mixed,concurrent,MixFake,wav16k,LA_D_9928428,010447,ASVspoof2019-LA,FMA,20.0,dev,/yourownpath/mixed_dataset/dev/audio/FS-RM_LA_D_9928428_010447.wav,mixfake_music_dev_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/mixfake_music_dev_v1/audio/FS-RM_LA_D_9928428_010447.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FR,concurrent,wav16k,ASVspoof2019-LA,FMA,0.021061252802610397
FS-RM_LA_D_9969564_118668,1,1.0,0.0,1,1,mixed,concurrent,MixFake,wav16k,LA_D_9969564,118668,ASVspoof2019-LA,FMA,5.0,dev,/yourownpath/mixed_dataset/dev/audio/FS-RM_LA_D_9969564_118668.wav,mixfake_music_dev_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/mixfake_music_dev_v1/audio/FS-RM_LA_D_9969564_118668.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FR,concurrent,wav16k,ASVspoof2019-LA,FMA,0.013482233509421349
FS-RM_LA_D_9970541_032221,1,1.0,0.0,1,1,mixed,concurrent,MixFake,wav16k,LA_D_9970541,032221,ASVspoof2019-LA,FMA,0.0,dev,/yourownpath/mixed_dataset/dev/audio/FS-RM_LA_D_9970541_032221.wav,mixfake_music_dev_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/mixfake_music_dev_v1/audio/FS-RM_LA_D_9970541_032221.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FR,concurrent,wav16k,ASVspoof2019-LA,FMA,0.05691184848546982
FS-RM_LA_D_9989022_050541,1,1.0,0.0,1,1,mixed,concurrent,MixFake,wav16k,LA_D_9989022,050541,ASVspoof2019-LA,FMA,5.0,dev,/yourownpath/mixed_dataset/dev/audio/FS-RM_LA_D_9989022_050541.wav,mixfake_music_dev_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/mixfake_music_dev_v1/audio/FS-RM_LA_D_9989022_050541.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FR,concurrent,wav16k,ASVspoof2019-LA,FMA,0.6486886143684387
FS-RM_LA_D_9996165_019129,1,1.0,0.0,1,1,mixed,concurrent,MixFake,wav16k,LA_D_9996165,019129,ASVspoof2019-LA,FMA,-5.0,dev,/yourownpath/mixed_dataset/dev/audio/FS-RM_LA_D_9996165_019129.wav,mixfake_music_dev_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/mixfake_music_dev_v1/audio/FS-RM_LA_D_9996165_019129.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FR,concurrent,wav16k,ASVspoof2019-LA,FMA,0.13332727551460266
RS-FM_LA_D_1056044_c-85TtcfVSI,1,0.0,1.0,1,1,mixed,concurrent,MixFake,wav16k,LA_D_1056044,c-85TtcfVSI,bonafide,MusicGen_medium,5.0,dev,/yourownpath/mixed_dataset/dev/audio/RS-FM_LA_D_1056044_c-85TtcfVSI.wav,mixfake_music_dev_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/mixfake_music_dev_v1/audio/RS-FM_LA_D_1056044_c-85TtcfVSI.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RF,concurrent,wav16k,bonafide,MusicGen_medium,0.9806228876113892
RS-FM_LA_D_1084356_fake_06975_udio_0,1,0.0,1.0,1,1,mixed,concurrent,MixFake,wav16k,LA_D_1084356,fake_06975_udio_0,bonafide,udio,20.0,dev,/yourownpath/mixed_dataset/dev/audio/RS-FM_LA_D_1084356_fake_06975_udio_0.wav,mixfake_music_dev_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/mixfake_music_dev_v1/audio/RS-FM_LA_D_1084356_fake_06975_udio_0.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RF,concurrent,wav16k,bonafide,udio,0.9924774765968323
RS-FM_LA_D_1086391_fake_19823_udio_0,1,0.0,1.0,1,1,mixed,concurrent,MixFake,wav16k,LA_D_1086391,fake_19823_udio_0,bonafide,udio,20.0,dev,/yourownpath/mixed_dataset/dev/audio/RS-FM_LA_D_1086391_fake_19823_udio_0.wav,mixfake_music_dev_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/mixfake_music_dev_v1/audio/RS-FM_LA_D_1086391_fake_19823_udio_0.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RF,concurrent,wav16k,bonafide,udio,0.9325351715087891
RS-FM_LA_D_1105131_yPzhMx3NPW4,1,0.0,1.0,1,1,mixed,concurrent,MixFake,wav16k,LA_D_1105131,yPzhMx3NPW4,bonafide,audioldm2,20.0,dev,/yourownpath/mixed_dataset/dev/audio/RS-FM_LA_D_1105131_yPzhMx3NPW4.wav,mixfake_music_dev_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/mixfake_music_dev_v1/audio/RS-FM_LA_D_1105131_yPzhMx3NPW4.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RF,concurrent,wav16k,bonafide,audioldm2,0.9999991655349731
RS-FM_LA_D_1118839_fake_31297_suno_1,1,0.0,1.0,1,1,mixed,concurrent,MixFake,wav16k,LA_D_1118839,fake_31297_suno_1,bonafide,suno,15.0,dev,/yourownpath/mixed_dataset/dev/audio/RS-FM_LA_D_1118839_fake_31297_suno_1.wav,mixfake_music_dev_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/mixfake_music_dev_v1/audio/RS-FM_LA_D_1118839_fake_31297_suno_1.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RF,concurrent,wav16k,bonafide,suno,0.9970535039901733
RS-FM_LA_D_1129909_zx_vcwOsDO4,1,0.0,1.0,1,1,mixed,concurrent,MixFake,wav16k,LA_D_1129909,zx_vcwOsDO4,bonafide,musicldm,15.0,dev,/yourownpath/mixed_dataset/dev/audio/RS-FM_LA_D_1129909_zx_vcwOsDO4.wav,mixfake_music_dev_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/mixfake_music_dev_v1/audio/RS-FM_LA_D_1129909_zx_vcwOsDO4.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RF,concurrent,wav16k,bonafide,musicldm,0.5683581829071045
RS-FM_LA_D_1246607_fake_22255_suno_1,1,0.0,1.0,1,1,mixed,concurrent,MixFake,wav16k,LA_D_1246607,fake_22255_suno_1,bonafide,suno,15.0,dev,/yourownpath/mixed_dataset/dev/audio/RS-FM_LA_D_1246607_fake_22255_suno_1.wav,mixfake_music_dev_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/mixfake_music_dev_v1/audio/RS-FM_LA_D_1246607_fake_22255_suno_1.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RF,concurrent,wav16k,bonafide,suno,0.9999996423721313
RS-FM_LA_D_1275044_xtGmrLOsjHk,1,0.0,1.0,1,1,mixed,concurrent,MixFake,wav16k,LA_D_1275044,xtGmrLOsjHk,bonafide,musicldm,-5.0,dev,/yourownpath/mixed_dataset/dev/audio/RS-FM_LA_D_1275044_xtGmrLOsjHk.wav,mixfake_music_dev_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/mixfake_music_dev_v1/audio/RS-FM_LA_D_1275044_xtGmrLOsjHk.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RF,concurrent,wav16k,bonafide,musicldm,0.9999980926513672
RS-FM_LA_D_1281950_TqIptTnXb20,1,0.0,1.0,1,1,mixed,concurrent,MixFake,wav16k,LA_D_1281950,TqIptTnXb20,bonafide,audioldm2,5.0,dev,/yourownpath/mixed_dataset/dev/audio/RS-FM_LA_D_1281950_TqIptTnXb20.wav,mixfake_music_dev_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/mixfake_music_dev_v1/audio/RS-FM_LA_D_1281950_TqIptTnXb20.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RF,concurrent,wav16k,bonafide,audioldm2,0.9999938011169434
RS-FM_LA_D_1335445_QMoRiBjRLKc,1,0.0,1.0,1,1,mixed,concurrent,MixFake,wav16k,LA_D_1335445,QMoRiBjRLKc,bonafide,mustango,0.0,dev,/yourownpath/mixed_dataset/dev/audio/RS-FM_LA_D_1335445_QMoRiBjRLKc.wav,mixfake_music_dev_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/mixfake_music_dev_v1/audio/RS-FM_LA_D_1335445_QMoRiBjRLKc.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RF,concurrent,wav16k,bonafide,mustango,0.36899879574775696
RS-FM_LA_D_1335445_fake_19781_suno_1,1,0.0,1.0,1,1,mixed,concurrent,MixFake,wav16k,LA_D_1335445,fake_19781_suno_1,bonafide,suno,20.0,dev,/yourownpath/mixed_dataset/dev/audio/RS-FM_LA_D_1335445_fake_19781_suno_1.wav,mixfake_music_dev_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/mixfake_music_dev_v1/audio/RS-FM_LA_D_1335445_fake_19781_suno_1.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RF,concurrent,wav16k,bonafide,suno,0.9997442364692688
RS-FM_LA_D_1335445_jfxTOlXF3Kk,1,0.0,1.0,1,1,mixed,concurrent,MixFake,wav16k,LA_D_1335445,jfxTOlXF3Kk,bonafide,MusicGen_medium,15.0,dev,/yourownpath/mixed_dataset/dev/audio/RS-FM_LA_D_1335445_jfxTOlXF3Kk.wav,mixfake_music_dev_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/mixfake_music_dev_v1/audio/RS-FM_LA_D_1335445_jfxTOlXF3Kk.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RF,concurrent,wav16k,bonafide,MusicGen_medium,0.4247402846813202
RS-FM_LA_D_1336215_S7TYAcOEPt4,1,0.0,1.0,1,1,mixed,concurrent,MixFake,wav16k,LA_D_1336215,S7TYAcOEPt4,bonafide,MusicGen_medium,15.0,dev,/yourownpath/mixed_dataset/dev/audio/RS-FM_LA_D_1336215_S7TYAcOEPt4.wav,mixfake_music_dev_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/mixfake_music_dev_v1/audio/RS-FM_LA_D_1336215_S7TYAcOEPt4.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RF,concurrent,wav16k,bonafide,MusicGen_medium,0.6184098124504089
RS-FM_LA_D_1336221_-4SYC2YgzL8,1,0.0,1.0,1,1,mixed,concurrent,MixFake,wav16k,LA_D_1336221,-4SYC2YgzL8,bonafide,musicldm,20.0,dev,/yourownpath/mixed_dataset/dev/audio/RS-FM_LA_D_1336221_-4SYC2YgzL8.wav,mixfake_music_dev_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/mixfake_music_dev_v1/audio/RS-FM_LA_D_1336221_-4SYC2YgzL8.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RF,concurrent,wav16k,bonafide,musicldm,0.9878256916999817
RS-FM_LA_D_1336221_He63KV_9Pwg,1,0.0,1.0,1,1,mixed,concurrent,MixFake,wav16k,LA_D_1336221,He63KV_9Pwg,bonafide,audioldm2,20.0,dev,/yourownpath/mixed_dataset/dev/audio/RS-FM_LA_D_1336221_He63KV_9Pwg.wav,mixfake_music_dev_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/mixfake_music_dev_v1/audio/RS-FM_LA_D_1336221_He63KV_9Pwg.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RF,concurrent,wav16k,bonafide,audioldm2,0.9999855756759644
RS-FM_LA_D_1336221_QZNrK337wow,1,0.0,1.0,1,1,mixed,concurrent,MixFake,wav16k,LA_D_1336221,QZNrK337wow,bonafide,mustango,15.0,dev,/yourownpath/mixed_dataset/dev/audio/RS-FM_LA_D_1336221_QZNrK337wow.wav,mixfake_music_dev_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/mixfake_music_dev_v1/audio/RS-FM_LA_D_1336221_QZNrK337wow.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RF,concurrent,wav16k,bonafide,mustango,0.9972108006477356
RS-FM_LA_D_1336221_tGv_L09pf6E,1,0.0,1.0,1,1,mixed,concurrent,MixFake,wav16k,LA_D_1336221,tGv_L09pf6E,bonafide,audioldm2,-5.0,dev,/yourownpath/mixed_dataset/dev/audio/RS-FM_LA_D_1336221_tGv_L09pf6E.wav,mixfake_music_dev_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/mixfake_music_dev_v1/audio/RS-FM_LA_D_1336221_tGv_L09pf6E.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RF,concurrent,wav16k,bonafide,audioldm2,0.9997987151145935
RS-FM_LA_D_1361417_EC4GbkL3XvI,1,0.0,1.0,1,1,mixed,concurrent,MixFake,wav16k,LA_D_1361417,EC4GbkL3XvI,bonafide,audioldm2,20.0,dev,/yourownpath/mixed_dataset/dev/audio/RS-FM_LA_D_1361417_EC4GbkL3XvI.wav,mixfake_music_dev_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/mixfake_music_dev_v1/audio/RS-FM_LA_D_1361417_EC4GbkL3XvI.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RF,concurrent,wav16k,bonafide,audioldm2,0.9538523554801941
RS-FM_LA_D_1374363_fake_29064_udio_0,1,0.0,1.0,1,1,mixed,concurrent,MixFake,wav16k,LA_D_1374363,fake_29064_udio_0,bonafide,udio,15.0,dev,/yourownpath/mixed_dataset/dev/audio/RS-FM_LA_D_1374363_fake_29064_udio_0.wav,mixfake_music_dev_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/mixfake_music_dev_v1/audio/RS-FM_LA_D_1374363_fake_29064_udio_0.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RF,concurrent,wav16k,bonafide,udio,0.01852690614759922
RS-FM_LA_D_1377420_eOmQbJljnqE,1,0.0,1.0,1,1,mixed,concurrent,MixFake,wav16k,LA_D_1377420,eOmQbJljnqE,bonafide,mustango,20.0,dev,/yourownpath/mixed_dataset/dev/audio/RS-FM_LA_D_1377420_eOmQbJljnqE.wav,mixfake_music_dev_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/mixfake_music_dev_v1/audio/RS-FM_LA_D_1377420_eOmQbJljnqE.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RF,concurrent,wav16k,bonafide,mustango,0.9999880790710449
RS-FM_LA_D_1400319_qpwjSTEaswI,1,0.0,1.0,1,1,mixed,concurrent,MixFake,wav16k,LA_D_1400319,qpwjSTEaswI,bonafide,audioldm2,20.0,dev,/yourownpath/mixed_dataset/dev/audio/RS-FM_LA_D_1400319_qpwjSTEaswI.wav,mixfake_music_dev_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/mixfake_music_dev_v1/audio/RS-FM_LA_D_1400319_qpwjSTEaswI.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RF,concurrent,wav16k,bonafide,audioldm2,0.9995207786560059
RS-FM_LA_D_1427710_liuCTk2nPG8,1,0.0,1.0,1,1,mixed,concurrent,MixFake,wav16k,LA_D_1427710,liuCTk2nPG8,bonafide,MusicGen_medium,15.0,dev,/yourownpath/mixed_dataset/dev/audio/RS-FM_LA_D_1427710_liuCTk2nPG8.wav,mixfake_music_dev_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/mixfake_music_dev_v1/audio/RS-FM_LA_D_1427710_liuCTk2nPG8.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RF,concurrent,wav16k,bonafide,MusicGen_medium,0.9959861636161804
RS-FM_LA_D_1513725_OkcBJawiIHA,1,0.0,1.0,1,1,mixed,concurrent,MixFake,wav16k,LA_D_1513725,OkcBJawiIHA,bonafide,MusicGen_medium,5.0,dev,/yourownpath/mixed_dataset/dev/audio/RS-FM_LA_D_1513725_OkcBJawiIHA.wav,mixfake_music_dev_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/mixfake_music_dev_v1/audio/RS-FM_LA_D_1513725_OkcBJawiIHA.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RF,concurrent,wav16k,bonafide,MusicGen_medium,0.03135335072875023
RS-FM_LA_D_1592094_EPvnkbo5wrI,1,0.0,1.0,1,1,mixed,concurrent,MixFake,wav16k,LA_D_1592094,EPvnkbo5wrI,bonafide,mustango,5.0,dev,/yourownpath/mixed_dataset/dev/audio/RS-FM_LA_D_1592094_EPvnkbo5wrI.wav,mixfake_music_dev_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/mixfake_music_dev_v1/audio/RS-FM_LA_D_1592094_EPvnkbo5wrI.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RF,concurrent,wav16k,bonafide,mustango,0.9999997615814209
RS-FM_LA_D_1659462_fake_42835_udio_0,1,0.0,1.0,1,1,mixed,concurrent,MixFake,wav16k,LA_D_1659462,fake_42835_udio_0,bonafide,udio,0.0,dev,/yourownpath/mixed_dataset/dev/audio/RS-FM_LA_D_1659462_fake_42835_udio_0.wav,mixfake_music_dev_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/mixfake_music_dev_v1/audio/RS-FM_LA_D_1659462_fake_42835_udio_0.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RF,concurrent,wav16k,bonafide,udio,0.9999707937240601
RS-FM_LA_D_1680201_Rf7vygfb7w4,1,0.0,1.0,1,1,mixed,concurrent,MixFake,wav16k,LA_D_1680201,Rf7vygfb7w4,bonafide,musicldm,10.0,dev,/yourownpath/mixed_dataset/dev/audio/RS-FM_LA_D_1680201_Rf7vygfb7w4.wav,mixfake_music_dev_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/mixfake_music_dev_v1/audio/RS-FM_LA_D_1680201_Rf7vygfb7w4.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RF,concurrent,wav16k,bonafide,musicldm,0.0388394333422184
RS-FM_LA_D_1680201_fake_00242_suno_1,1,0.0,1.0,1,1,mixed,concurrent,MixFake,wav16k,LA_D_1680201,fake_00242_suno_1,bonafide,suno,10.0,dev,/yourownpath/mixed_dataset/dev/audio/RS-FM_LA_D_1680201_fake_00242_suno_1.wav,mixfake_music_dev_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/mixfake_music_dev_v1/audio/RS-FM_LA_D_1680201_fake_00242_suno_1.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RF,concurrent,wav16k,bonafide,suno,0.9999849796295166
RS-FM_LA_D_1686743_V0zQHNmz0gU,1,0.0,1.0,1,1,mixed,concurrent,MixFake,wav16k,LA_D_1686743,V0zQHNmz0gU,bonafide,musicldm,15.0,dev,/yourownpath/mixed_dataset/dev/audio/RS-FM_LA_D_1686743_V0zQHNmz0gU.wav,mixfake_music_dev_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/mixfake_music_dev_v1/audio/RS-FM_LA_D_1686743_V0zQHNmz0gU.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RF,concurrent,wav16k,bonafide,musicldm,0.9561857581138611
RS-FM_LA_D_1703452_W58kioYp1Ms,1,0.0,1.0,1,1,mixed,concurrent,MixFake,wav16k,LA_D_1703452,W58kioYp1Ms,bonafide,mustango,15.0,dev,/yourownpath/mixed_dataset/dev/audio/RS-FM_LA_D_1703452_W58kioYp1Ms.wav,mixfake_music_dev_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/mixfake_music_dev_v1/audio/RS-FM_LA_D_1703452_W58kioYp1Ms.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RF,concurrent,wav16k,bonafide,mustango,0.6860803961753845
RS-FM_LA_D_1703452_WKYUiLace9Y,1,0.0,1.0,1,1,mixed,concurrent,MixFake,wav16k,LA_D_1703452,WKYUiLace9Y,bonafide,musicldm,10.0,dev,/yourownpath/mixed_dataset/dev/audio/RS-FM_LA_D_1703452_WKYUiLace9Y.wav,mixfake_music_dev_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/mixfake_music_dev_v1/audio/RS-FM_LA_D_1703452_WKYUiLace9Y.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RF,concurrent,wav16k,bonafide,musicldm,0.3017389178276062
RS-FM_LA_D_1703452_fake_35704_suno_0,1,0.0,1.0,1,1,mixed,concurrent,MixFake,wav16k,LA_D_1703452,fake_35704_suno_0,bonafide,suno,-5.0,dev,/yourownpath/mixed_dataset/dev/audio/RS-FM_LA_D_1703452_fake_35704_suno_0.wav,mixfake_music_dev_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/mixfake_music_dev_v1/audio/RS-FM_LA_D_1703452_fake_35704_suno_0.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RF,concurrent,wav16k,bonafide,suno,0.9999089241027832
RS-FM_LA_D_1703452_sRxUm-ziCBo,1,0.0,1.0,1,1,mixed,concurrent,MixFake,wav16k,LA_D_1703452,sRxUm-ziCBo,bonafide,mustango,20.0,dev,/yourownpath/mixed_dataset/dev/audio/RS-FM_LA_D_1703452_sRxUm-ziCBo.wav,mixfake_music_dev_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/mixfake_music_dev_v1/audio/RS-FM_LA_D_1703452_sRxUm-ziCBo.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RF,concurrent,wav16k,bonafide,mustango,0.5527257919311523
RS-FM_LA_D_1714000_fake_46655_suno_1,1,0.0,1.0,1,1,mixed,concurrent,MixFake,wav16k,LA_D_1714000,fake_46655_suno_1,bonafide,suno,10.0,dev,/yourownpath/mixed_dataset/dev/audio/RS-FM_LA_D_1714000_fake_46655_suno_1.wav,mixfake_music_dev_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/mixfake_music_dev_v1/audio/RS-FM_LA_D_1714000_fake_46655_suno_1.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RF,concurrent,wav16k,bonafide,suno,0.9999997615814209
RS-FM_LA_D_1722779_c2akbbdS7I4,1,0.0,1.0,1,1,mixed,concurrent,MixFake,wav16k,LA_D_1722779,c2akbbdS7I4,bonafide,MusicGen_medium,20.0,dev,/yourownpath/mixed_dataset/dev/audio/RS-FM_LA_D_1722779_c2akbbdS7I4.wav,mixfake_music_dev_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/mixfake_music_dev_v1/audio/RS-FM_LA_D_1722779_c2akbbdS7I4.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RF,concurrent,wav16k,bonafide,MusicGen_medium,0.9990221261978149
