ID,SOURCE_DATASET,SINGER_ID,ATTACK,VOICE_FAKE,SPLIT,AUTHENTICITY,UNUSED_PROTOCOL_FIELD
CtrSVDD_0055_T_0025666,m4singer,CtrSVDD_0055,A02,1,train,deepfake,-
CtrSVDD_0055_T_0025667,m4singer,CtrSVDD_0055,A02,1,train,deepfake,-
CtrSVDD_0055_T_0025668,m4singer,CtrSVDD_0055,A02,1,train,deepfake,-
CtrSVDD_0056_T_0025669,m4singer,CtrSVDD_0056,A02,1,train,deepfake,-
CtrSVDD_0056_T_0025670,m4singer,CtrSVDD_0056,A02,1,train,deepfake,-
CtrSVDD_0055_T_0025671,m4singer,CtrSVDD_0055,A02,1,train,deepfake,-
CtrSVDD_0055_T_0025672,m4singer,CtrSVDD_0055,A02,1,train,deepfake,-
CtrSVDD_0055_T_0025673,m4singer,CtrSVDD_0055,A02,1,train,deepfake,-
CtrSVDD_0055_T_0025674,m4singer,CtrSVDD_0055,A02,1,train,deepfake,-
CtrSVDD_0055_T_0025675,m4singer,CtrSVDD_0055,A02,1,train,deepfake,-
CtrSVDD_0053_T_0025676,m4singer,CtrSVDD_0053,A02,1,train,deepfake,-
CtrSVDD_0055_T_0025677,m4singer,CtrSVDD_0055,A02,1,train,deepfake,-
CtrSVDD_0053_T_0025678,m4singer,CtrSVDD_0053,A02,1,train,deepfake,-
CtrSVDD_0057_T_0025679,m4singer,CtrSVDD_0057,A02,1,train,deepfake,-
CtrSVDD_0054_T_0025680,m4singer,CtrSVDD_0054,A02,1,train,deepfake,-
CtrSVDD_0055_T_0025681,m4singer,CtrSVDD_0055,A02,1,train,deepfake,-
CtrSVDD_0052_T_0025682,m4singer,CtrSVDD_0052,A02,1,train,deepfake,-
CtrSVDD_0054_T_0025683,m4singer,CtrSVDD_0054,A02,1,train,deepfake,-
CtrSVDD_0053_T_0025684,m4singer,CtrSVDD_0053,A02,1,train,deepfake,-
CtrSVDD_0055_T_0025685,m4singer,CtrSVDD_0055,A02,1,train,deepfake,-
CtrSVDD_0055_T_0025686,m4singer,CtrSVDD_0055,A02,1,train,deepfake,-
CtrSVDD_0052_T_0025687,m4singer,CtrSVDD_0052,A02,1,train,deepfake,-
CtrSVDD_0055_T_0025688,m4singer,CtrSVDD_0055,A02,1,train,deepfake,-
CtrSVDD_0052_T_0025689,m4singer,CtrSVDD_0052,A02,1,train,deepfake,-
CtrSVDD_0056_T_0025690,m4singer,CtrSVDD_0056,A02,1,train,deepfake,-
CtrSVDD_0055_T_0025691,m4singer,CtrSVDD_0055,A02,1,train,deepfake,-
CtrSVDD_0057_T_0025692,m4singer,CtrSVDD_0057,A02,1,train,deepfake,-
CtrSVDD_0055_T_0025693,m4singer,CtrSVDD_0055,A02,1,train,deepfake,-
CtrSVDD_0056_T_0025694,m4singer,CtrSVDD_0056,A02,1,train,deepfake,-
CtrSVDD_0056_T_0025695,m4singer,CtrSVDD_0056,A02,1,train,deepfake,-
CtrSVDD_0054_T_0025696,m4singer,CtrSVDD_0054,A02,1,train,deepfake,-
CtrSVDD_0054_T_0025697,m4singer,CtrSVDD_0054,A02,1,train,deepfake,-
CtrSVDD_0056_T_0025698,m4singer,CtrSVDD_0056,A02,1,train,deepfake,-
CtrSVDD_0052_T_0025699,m4singer,CtrSVDD_0052,A02,1,train,deepfake,-
CtrSVDD_0057_T_0025700,m4singer,CtrSVDD_0057,A02,1,train,deepfake,-
CtrSVDD_0057_T_0025701,m4singer,CtrSVDD_0057,A02,1,train,deepfake,-
CtrSVDD_0055_T_0025702,m4singer,CtrSVDD_0055,A02,1,train,deepfake,-
CtrSVDD_0055_T_0025703,m4singer,CtrSVDD_0055,A02,1,train,deepfake,-
CtrSVDD_0054_T_0025704,m4singer,CtrSVDD_0054,A02,1,train,deepfake,-
CtrSVDD_0055_T_0025705,m4singer,CtrSVDD_0055,A02,1,train,deepfake,-
CtrSVDD_0054_T_0025706,m4singer,CtrSVDD_0054,A02,1,train,deepfake,-
CtrSVDD_0054_T_0025707,m4singer,CtrSVDD_0054,A02,1,train,deepfake,-
CtrSVDD_0057_T_0025708,m4singer,CtrSVDD_0057,A02,1,train,deepfake,-
CtrSVDD_0056_T_0025709,m4singer,CtrSVDD_0056,A02,1,train,deepfake,-
CtrSVDD_0053_T_0025710,m4singer,CtrSVDD_0053,A02,1,train,deepfake,-
CtrSVDD_0054_T_0025711,m4singer,CtrSVDD_0054,A02,1,train,deepfake,-
CtrSVDD_0053_T_0025712,m4singer,CtrSVDD_0053,A02,1,train,deepfake,-
CtrSVDD_0054_T_0025713,m4singer,CtrSVDD_0054,A02,1,train,deepfake,-
CtrSVDD_0053_T_0025714,m4singer,CtrSVDD_0053,A02,1,train,deepfake,-
CtrSVDD_0053_T_0025715,m4singer,CtrSVDD_0053,A02,1,train,deepfake,-
CtrSVDD_0053_T_0025716,m4singer,CtrSVDD_0053,A02,1,train,deepfake,-
CtrSVDD_0053_T_0025717,m4singer,CtrSVDD_0053,A02,1,train,deepfake,-
CtrSVDD_0052_T_0025718,m4singer,CtrSVDD_0052,A02,1,train,deepfake,-
CtrSVDD_0053_T_0025719,m4singer,CtrSVDD_0053,A02,1,train,deepfake,-
CtrSVDD_0056_T_0025720,m4singer,CtrSVDD_0056,A02,1,train,deepfake,-
CtrSVDD_0053_T_0025721,m4singer,CtrSVDD_0053,A02,1,train,deepfake,-
CtrSVDD_0055_T_0025722,m4singer,CtrSVDD_0055,A02,1,train,deepfake,-
CtrSVDD_0053_T_0025723,m4singer,CtrSVDD_0053,A02,1,train,deepfake,-
CtrSVDD_0054_T_0025724,m4singer,CtrSVDD_0054,A02,1,train,deepfake,-
CtrSVDD_0054_T_0025725,m4singer,CtrSVDD_0054,A02,1,train,deepfake,-
CtrSVDD_0052_T_0025726,m4singer,CtrSVDD_0052,A02,1,train,deepfake,-
CtrSVDD_0057_T_0025727,m4singer,CtrSVDD_0057,A02,1,train,deepfake,-
CtrSVDD_0053_T_0025728,m4singer,CtrSVDD_0053,A02,1,train,deepfake,-
CtrSVDD_0055_T_0025729,m4singer,CtrSVDD_0055,A02,1,train,deepfake,-
CtrSVDD_0053_T_0025730,m4singer,CtrSVDD_0053,A02,1,train,deepfake,-
CtrSVDD_0055_T_0025731,m4singer,CtrSVDD_0055,A02,1,train,deepfake,-
CtrSVDD_0053_T_0025732,m4singer,CtrSVDD_0053,A02,1,train,deepfake,-
CtrSVDD_0057_T_0025733,m4singer,CtrSVDD_0057,A02,1,train,deepfake,-
CtrSVDD_0055_T_0025734,m4singer,CtrSVDD_0055,A02,1,train,deepfake,-
CtrSVDD_0052_T_0025735,m4singer,CtrSVDD_0052,A02,1,train,deepfake,-
CtrSVDD_0055_T_0025736,m4singer,CtrSVDD_0055,A02,1,train,deepfake,-
CtrSVDD_0054_T_0025737,m4singer,CtrSVDD_0054,A02,1,train,deepfake,-
CtrSVDD_0056_T_0025738,m4singer,CtrSVDD_0056,A02,1,train,deepfake,-
CtrSVDD_0055_T_0025739,m4singer,CtrSVDD_0055,A02,1,train,deepfake,-
CtrSVDD_0052_T_0025740,m4singer,CtrSVDD_0052,A02,1,train,deepfake,-
CtrSVDD_0052_T_0025741,m4singer,CtrSVDD_0052,A02,1,train,deepfake,-
CtrSVDD_0054_T_0025742,m4singer,CtrSVDD_0054,A02,1,train,deepfake,-
CtrSVDD_0054_T_0025743,m4singer,CtrSVDD_0054,A02,1,train,deepfake,-
CtrSVDD_0057_T_0025744,m4singer,CtrSVDD_0057,A02,1,train,deepfake,-
CtrSVDD_0057_T_0025745,m4singer,CtrSVDD_0057,A02,1,train,deepfake,-
CtrSVDD_0053_T_0025746,m4singer,CtrSVDD_0053,A02,1,train,deepfake,-
CtrSVDD_0057_T_0025747,m4singer,CtrSVDD_0057,A02,1,train,deepfake,-
CtrSVDD_0056_T_0025748,m4singer,CtrSVDD_0056,A02,1,train,deepfake,-
CtrSVDD_0053_T_0025749,m4singer,CtrSVDD_0053,A02,1,train,deepfake,-
CtrSVDD_0053_T_0025750,m4singer,CtrSVDD_0053,A02,1,train,deepfake,-
CtrSVDD_0055_T_0025751,m4singer,CtrSVDD_0055,A02,1,train,deepfake,-
CtrSVDD_0057_T_0025752,m4singer,CtrSVDD_0057,A02,1,train,deepfake,-
CtrSVDD_0055_T_0025753,m4singer,CtrSVDD_0055,A02,1,train,deepfake,-
CtrSVDD_0053_T_0025754,m4singer,CtrSVDD_0053,A02,1,train,deepfake,-
CtrSVDD_0053_T_0025755,m4singer,CtrSVDD_0053,A02,1,train,deepfake,-
CtrSVDD_0055_T_0025756,m4singer,CtrSVDD_0055,A02,1,train,deepfake,-
CtrSVDD_0057_T_0025757,m4singer,CtrSVDD_0057,A02,1,train,deepfake,-
CtrSVDD_0053_T_0025758,m4singer,CtrSVDD_0053,A02,1,train,deepfake,-
CtrSVDD_0053_T_0025759,m4singer,CtrSVDD_0053,A02,1,train,deepfake,-
CtrSVDD_0054_T_0025760,m4singer,CtrSVDD_0054,A02,1,train,deepfake,-
CtrSVDD_0052_T_0025761,m4singer,CtrSVDD_0052,A02,1,train,deepfake,-
CtrSVDD_0053_T_0025762,m4singer,CtrSVDD_0053,A02,1,train,deepfake,-
CtrSVDD_0053_T_0025763,m4singer,CtrSVDD_0053,A02,1,train,deepfake,-
CtrSVDD_0052_T_0025764,m4singer,CtrSVDD_0052,A02,1,train,deepfake,-
CtrSVDD_0054_T_0025765,m4singer,CtrSVDD_0054,A02,1,train,deepfake,-
CtrSVDD_0053_T_0025766,m4singer,CtrSVDD_0053,A02,1,train,deepfake,-
CtrSVDD_0054_T_0025767,m4singer,CtrSVDD_0054,A02,1,train,deepfake,-
CtrSVDD_0053_T_0025768,m4singer,CtrSVDD_0053,A02,1,train,deepfake,-
CtrSVDD_0057_T_0025769,m4singer,CtrSVDD_0057,A02,1,train,deepfake,-
CtrSVDD_0053_T_0025770,m4singer,CtrSVDD_0053,A02,1,train,deepfake,-
CtrSVDD_0056_T_0025771,m4singer,CtrSVDD_0056,A02,1,train,deepfake,-
CtrSVDD_0055_T_0025772,m4singer,CtrSVDD_0055,A02,1,train,deepfake,-
CtrSVDD_0053_T_0025773,m4singer,CtrSVDD_0053,A02,1,train,deepfake,-
CtrSVDD_0055_T_0025774,m4singer,CtrSVDD_0055,A02,1,train,deepfake,-
CtrSVDD_0053_T_0025775,m4singer,CtrSVDD_0053,A02,1,train,deepfake,-
CtrSVDD_0055_T_0025776,m4singer,CtrSVDD_0055,A02,1,train,deepfake,-
CtrSVDD_0056_T_0025777,m4singer,CtrSVDD_0056,A02,1,train,deepfake,-
CtrSVDD_0053_T_0025778,m4singer,CtrSVDD_0053,A02,1,train,deepfake,-
CtrSVDD_0054_T_0025779,m4singer,CtrSVDD_0054,A02,1,train,deepfake,-
CtrSVDD_0057_T_0025780,m4singer,CtrSVDD_0057,A02,1,train,deepfake,-
CtrSVDD_0053_T_0025781,m4singer,CtrSVDD_0053,A02,1,train,deepfake,-
CtrSVDD_0052_T_0025782,m4singer,CtrSVDD_0052,A02,1,train,deepfake,-
CtrSVDD_0055_T_0025783,m4singer,CtrSVDD_0055,A02,1,train,deepfake,-
CtrSVDD_0055_T_0025784,m4singer,CtrSVDD_0055,A02,1,train,deepfake,-
CtrSVDD_0054_T_0025785,m4singer,CtrSVDD_0054,A02,1,train,deepfake,-
CtrSVDD_0055_T_0025786,m4singer,CtrSVDD_0055,A02,1,train,deepfake,-
CtrSVDD_0055_T_0025787,m4singer,CtrSVDD_0055,A02,1,train,deepfake,-
CtrSVDD_0053_T_0025788,m4singer,CtrSVDD_0053,A02,1,train,deepfake,-
CtrSVDD_0055_T_0025789,m4singer,CtrSVDD_0055,A02,1,train,deepfake,-
CtrSVDD_0057_T_0025790,m4singer,CtrSVDD_0057,A02,1,train,deepfake,-
CtrSVDD_0057_T_0025791,m4singer,CtrSVDD_0057,A02,1,train,deepfake,-
CtrSVDD_0056_T_0025792,m4singer,CtrSVDD_0056,A02,1,train,deepfake,-
CtrSVDD_0055_T_0025793,m4singer,CtrSVDD_0055,A02,1,train,deepfake,-
CtrSVDD_0055_T_0025794,m4singer,CtrSVDD_0055,A02,1,train,deepfake,-
CtrSVDD_0053_T_0025795,m4singer,CtrSVDD_0053,A02,1,train,deepfake,-
CtrSVDD_0053_T_0025796,m4singer,CtrSVDD_0053,A02,1,train,deepfake,-
CtrSVDD_0053_T_0025797,m4singer,CtrSVDD_0053,A02,1,train,deepfake,-
CtrSVDD_0056_T_0025798,m4singer,CtrSVDD_0056,A02,1,train,deepfake,-
CtrSVDD_0054_T_0025799,m4singer,CtrSVDD_0054,A02,1,train,deepfake,-
CtrSVDD_0053_T_0025800,m4singer,CtrSVDD_0053,A02,1,train,deepfake,-
CtrSVDD_0053_T_0025801,m4singer,CtrSVDD_0053,A02,1,train,deepfake,-
CtrSVDD_0053_T_0025802,m4singer,CtrSVDD_0053,A02,1,train,deepfake,-
CtrSVDD_0054_T_0025803,m4singer,CtrSVDD_0054,A02,1,train,deepfake,-
CtrSVDD_0054_T_0025804,m4singer,CtrSVDD_0054,A02,1,train,deepfake,-
CtrSVDD_0054_T_0025805,m4singer,CtrSVDD_0054,A02,1,train,deepfake,-
CtrSVDD_0054_T_0025806,m4singer,CtrSVDD_0054,A02,1,train,deepfake,-
CtrSVDD_0053_T_0025807,m4singer,CtrSVDD_0053,A02,1,train,deepfake,-
CtrSVDD_0053_T_0025808,m4singer,CtrSVDD_0053,A02,1,train,deepfake,-
CtrSVDD_0052_T_0025809,m4singer,CtrSVDD_0052,A02,1,train,deepfake,-
CtrSVDD_0053_T_0025810,m4singer,CtrSVDD_0053,A02,1,train,deepfake,-
CtrSVDD_0053_T_0025811,m4singer,CtrSVDD_0053,A02,1,train,deepfake,-
CtrSVDD_0054_T_0025812,m4singer,CtrSVDD_0054,A02,1,train,deepfake,-
CtrSVDD_0055_T_0025813,m4singer,CtrSVDD_0055,A02,1,train,deepfake,-
CtrSVDD_0052_T_0025814,m4singer,CtrSVDD_0052,A02,1,train,deepfake,-
CtrSVDD_0057_T_0025815,m4singer,CtrSVDD_0057,A02,1,train,deepfake,-
CtrSVDD_0053_T_0025816,m4singer,CtrSVDD_0053,A02,1,train,deepfake,-
CtrSVDD_0057_T_0025817,m4singer,CtrSVDD_0057,A02,1,train,deepfake,-
CtrSVDD_0054_T_0025818,m4singer,CtrSVDD_0054,A02,1,train,deepfake,-
CtrSVDD_0052_T_0025819,m4singer,CtrSVDD_0052,A02,1,train,deepfake,-
CtrSVDD_0053_T_0025820,m4singer,CtrSVDD_0053,A02,1,train,deepfake,-
CtrSVDD_0055_T_0025821,m4singer,CtrSVDD_0055,A02,1,train,deepfake,-
CtrSVDD_0055_T_0025822,m4singer,CtrSVDD_0055,A02,1,train,deepfake,-
CtrSVDD_0055_T_0025823,m4singer,CtrSVDD_0055,A02,1,train,deepfake,-
CtrSVDD_0053_T_0025824,m4singer,CtrSVDD_0053,A02,1,train,deepfake,-
CtrSVDD_0055_T_0025825,m4singer,CtrSVDD_0055,A02,1,train,deepfake,-
CtrSVDD_0055_T_0025826,m4singer,CtrSVDD_0055,A02,1,train,deepfake,-
CtrSVDD_0053_T_0025827,m4singer,CtrSVDD_0053,A02,1,train,deepfake,-
CtrSVDD_0055_T_0025828,m4singer,CtrSVDD_0055,A02,1,train,deepfake,-
CtrSVDD_0055_T_0025829,m4singer,CtrSVDD_0055,A02,1,train,deepfake,-
CtrSVDD_0055_T_0025830,m4singer,CtrSVDD_0055,A02,1,train,deepfake,-
CtrSVDD_0057_T_0025831,m4singer,CtrSVDD_0057,A02,1,train,deepfake,-
CtrSVDD_0054_T_0025832,m4singer,CtrSVDD_0054,A02,1,train,deepfake,-
CtrSVDD_0053_T_0025833,m4singer,CtrSVDD_0053,A02,1,train,deepfake,-
CtrSVDD_0057_T_0025834,m4singer,CtrSVDD_0057,A02,1,train,deepfake,-
CtrSVDD_0053_T_0025835,m4singer,CtrSVDD_0053,A02,1,train,deepfake,-
CtrSVDD_0054_T_0025836,m4singer,CtrSVDD_0054,A02,1,train,deepfake,-
CtrSVDD_0057_T_0025837,m4singer,CtrSVDD_0057,A02,1,train,deepfake,-
CtrSVDD_0055_T_0025838,m4singer,CtrSVDD_0055,A02,1,train,deepfake,-
CtrSVDD_0053_T_0025839,m4singer,CtrSVDD_0053,A02,1,train,deepfake,-
CtrSVDD_0053_T_0025840,m4singer,CtrSVDD_0053,A02,1,train,deepfake,-
CtrSVDD_0057_T_0025841,m4singer,CtrSVDD_0057,A02,1,train,deepfake,-
CtrSVDD_0053_T_0025842,m4singer,CtrSVDD_0053,A02,1,train,deepfake,-
CtrSVDD_0053_T_0025843,m4singer,CtrSVDD_0053,A02,1,train,deepfake,-
CtrSVDD_0055_T_0025844,m4singer,CtrSVDD_0055,A02,1,train,deepfake,-
CtrSVDD_0052_T_0025845,m4singer,CtrSVDD_0052,A02,1,train,deepfake,-
CtrSVDD_0054_T_0025846,m4singer,CtrSVDD_0054,A02,1,train,deepfake,-
CtrSVDD_0057_T_0025847,m4singer,CtrSVDD_0057,A02,1,train,deepfake,-
CtrSVDD_0055_T_0025848,m4singer,CtrSVDD_0055,A02,1,train,deepfake,-
CtrSVDD_0052_T_0025849,m4singer,CtrSVDD_0052,A02,1,train,deepfake,-
CtrSVDD_0055_T_0025850,m4singer,CtrSVDD_0055,A02,1,train,deepfake,-
CtrSVDD_0055_T_0025851,m4singer,CtrSVDD_0055,A02,1,train,deepfake,-
CtrSVDD_0052_T_0025852,m4singer,CtrSVDD_0052,A02,1,train,deepfake,-
CtrSVDD_0055_T_0025853,m4singer,CtrSVDD_0055,A02,1,train,deepfake,-
CtrSVDD_0057_T_0025854,m4singer,CtrSVDD_0057,A02,1,train,deepfake,-
CtrSVDD_0055_T_0025855,m4singer,CtrSVDD_0055,A02,1,train,deepfake,-
CtrSVDD_0055_T_0025856,m4singer,CtrSVDD_0055,A02,1,train,deepfake,-
CtrSVDD_0055_T_0025857,m4singer,CtrSVDD_0055,A02,1,train,deepfake,-
CtrSVDD_0054_T_0025858,m4singer,CtrSVDD_0054,A02,1,train,deepfake,-
CtrSVDD_0054_T_0025859,m4singer,CtrSVDD_0054,A02,1,train,deepfake,-
CtrSVDD_0053_T_0025860,m4singer,CtrSVDD_0053,A02,1,train,deepfake,-
CtrSVDD_0053_T_0025861,m4singer,CtrSVDD_0053,A02,1,train,deepfake,-
CtrSVDD_0055_T_0025862,m4singer,CtrSVDD_0055,A02,1,train,deepfake,-
CtrSVDD_0055_T_0025863,m4singer,CtrSVDD_0055,A02,1,train,deepfake,-
CtrSVDD_0057_T_0025864,m4singer,CtrSVDD_0057,A02,1,train,deepfake,-
CtrSVDD_0056_T_0025865,m4singer,CtrSVDD_0056,A02,1,train,deepfake,-
CtrSVDD_0053_T_0025866,m4singer,CtrSVDD_0053,A02,1,train,deepfake,-
CtrSVDD_0054_T_0025867,m4singer,CtrSVDD_0054,A02,1,train,deepfake,-
CtrSVDD_0054_T_0025868,m4singer,CtrSVDD_0054,A02,1,train,deepfake,-
CtrSVDD_0055_T_0025869,m4singer,CtrSVDD_0055,A02,1,train,deepfake,-
CtrSVDD_0053_T_0025870,m4singer,CtrSVDD_0053,A02,1,train,deepfake,-
CtrSVDD_0053_T_0025871,m4singer,CtrSVDD_0053,A02,1,train,deepfake,-
CtrSVDD_0053_T_0025872,m4singer,CtrSVDD_0053,A02,1,train,deepfake,-
CtrSVDD_0055_T_0025873,m4singer,CtrSVDD_0055,A02,1,train,deepfake,-
CtrSVDD_0055_T_0025874,m4singer,CtrSVDD_0055,A02,1,train,deepfake,-
CtrSVDD_0053_T_0025875,m4singer,CtrSVDD_0053,A02,1,train,deepfake,-
CtrSVDD_0053_T_0025876,m4singer,CtrSVDD_0053,A02,1,train,deepfake,-
CtrSVDD_0052_T_0025877,m4singer,CtrSVDD_0052,A02,1,train,deepfake,-
CtrSVDD_0057_T_0025878,m4singer,CtrSVDD_0057,A02,1,train,deepfake,-
CtrSVDD_0053_T_0025879,m4singer,CtrSVDD_0053,A02,1,train,deepfake,-
CtrSVDD_0054_T_0025880,m4singer,CtrSVDD_0054,A02,1,train,deepfake,-
CtrSVDD_0055_T_0025881,m4singer,CtrSVDD_0055,A02,1,train,deepfake,-
CtrSVDD_0052_T_0025882,m4singer,CtrSVDD_0052,A02,1,train,deepfake,-
CtrSVDD_0055_T_0025883,m4singer,CtrSVDD_0055,A02,1,train,deepfake,-
CtrSVDD_0054_T_0025884,m4singer,CtrSVDD_0054,A02,1,train,deepfake,-
CtrSVDD_0053_T_0025885,m4singer,CtrSVDD_0053,A02,1,train,deepfake,-
CtrSVDD_0053_T_0025886,m4singer,CtrSVDD_0053,A02,1,train,deepfake,-
CtrSVDD_0053_T_0025887,m4singer,CtrSVDD_0053,A02,1,train,deepfake,-
CtrSVDD_0054_T_0025888,m4singer,CtrSVDD_0054,A02,1,train,deepfake,-
CtrSVDD_0055_T_0025889,m4singer,CtrSVDD_0055,A02,1,train,deepfake,-
CtrSVDD_0055_T_0025890,m4singer,CtrSVDD_0055,A02,1,train,deepfake,-
CtrSVDD_0057_T_0025891,m4singer,CtrSVDD_0057,A02,1,train,deepfake,-
CtrSVDD_0055_T_0025892,m4singer,CtrSVDD_0055,A02,1,train,deepfake,-
CtrSVDD_0052_T_0025893,m4singer,CtrSVDD_0052,A02,1,train,deepfake,-
CtrSVDD_0055_T_0025894,m4singer,CtrSVDD_0055,A02,1,train,deepfake,-
CtrSVDD_0057_T_0025895,m4singer,CtrSVDD_0057,A02,1,train,deepfake,-
CtrSVDD_0055_T_0025896,m4singer,CtrSVDD_0055,A02,1,train,deepfake,-
CtrSVDD_0054_T_0025897,m4singer,CtrSVDD_0054,A02,1,train,deepfake,-
CtrSVDD_0055_T_0025898,m4singer,CtrSVDD_0055,A02,1,train,deepfake,-
CtrSVDD_0055_T_0025899,m4singer,CtrSVDD_0055,A02,1,train,deepfake,-
CtrSVDD_0057_T_0025900,m4singer,CtrSVDD_0057,A02,1,train,deepfake,-
CtrSVDD_0057_T_0025901,m4singer,CtrSVDD_0057,A02,1,train,deepfake,-
CtrSVDD_0053_T_0025902,m4singer,CtrSVDD_0053,A02,1,train,deepfake,-
CtrSVDD_0055_T_0025903,m4singer,CtrSVDD_0055,A02,1,train,deepfake,-
CtrSVDD_0053_T_0025904,m4singer,CtrSVDD_0053,A02,1,train,deepfake,-
CtrSVDD_0055_T_0025905,m4singer,CtrSVDD_0055,A02,1,train,deepfake,-
CtrSVDD_0057_T_0025906,m4singer,CtrSVDD_0057,A02,1,train,deepfake,-
CtrSVDD_0055_T_0025907,m4singer,CtrSVDD_0055,A02,1,train,deepfake,-
CtrSVDD_0054_T_0025908,m4singer,CtrSVDD_0054,A02,1,train,deepfake,-
CtrSVDD_0057_T_0025909,m4singer,CtrSVDD_0057,A02,1,train,deepfake,-
CtrSVDD_0052_T_0025910,m4singer,CtrSVDD_0052,A02,1,train,deepfake,-
CtrSVDD_0052_T_0025911,m4singer,CtrSVDD_0052,A02,1,train,deepfake,-
CtrSVDD_0053_T_0025912,m4singer,CtrSVDD_0053,A02,1,train,deepfake,-
CtrSVDD_0056_T_0025913,m4singer,CtrSVDD_0056,A02,1,train,deepfake,-
CtrSVDD_0056_T_0025914,m4singer,CtrSVDD_0056,A02,1,train,deepfake,-
CtrSVDD_0053_T_0025915,m4singer,CtrSVDD_0053,A02,1,train,deepfake,-
CtrSVDD_0053_T_0025916,m4singer,CtrSVDD_0053,A02,1,train,deepfake,-
CtrSVDD_0055_T_0025917,m4singer,CtrSVDD_0055,A02,1,train,deepfake,-
CtrSVDD_0053_T_0025918,m4singer,CtrSVDD_0053,A02,1,train,deepfake,-
CtrSVDD_0055_T_0025919,m4singer,CtrSVDD_0055,A02,1,train,deepfake,-
CtrSVDD_0053_T_0025920,m4singer,CtrSVDD_0053,A02,1,train,deepfake,-
CtrSVDD_0057_T_0025921,m4singer,CtrSVDD_0057,A02,1,train,deepfake,-
CtrSVDD_0053_T_0025922,m4singer,CtrSVDD_0053,A02,1,train,deepfake,-
CtrSVDD_0053_T_0025923,m4singer,CtrSVDD_0053,A02,1,train,deepfake,-
CtrSVDD_0057_T_0025924,m4singer,CtrSVDD_0057,A02,1,train,deepfake,-
CtrSVDD_0053_T_0025925,m4singer,CtrSVDD_0053,A02,1,train,deepfake,-
CtrSVDD_0055_T_0025926,m4singer,CtrSVDD_0055,A02,1,train,deepfake,-
CtrSVDD_0055_T_0025927,m4singer,CtrSVDD_0055,A02,1,train,deepfake,-
CtrSVDD_0054_T_0025928,m4singer,CtrSVDD_0054,A02,1,train,deepfake,-
CtrSVDD_0055_T_0025929,m4singer,CtrSVDD_0055,A02,1,train,deepfake,-
CtrSVDD_0053_T_0025930,m4singer,CtrSVDD_0053,A02,1,train,deepfake,-
CtrSVDD_0055_T_0025931,m4singer,CtrSVDD_0055,A02,1,train,deepfake,-
CtrSVDD_0053_T_0025932,m4singer,CtrSVDD_0053,A02,1,train,deepfake,-
CtrSVDD_0055_T_0025933,m4singer,CtrSVDD_0055,A02,1,train,deepfake,-
CtrSVDD_0055_T_0025934,m4singer,CtrSVDD_0055,A02,1,train,deepfake,-
CtrSVDD_0053_T_0025935,m4singer,CtrSVDD_0053,A02,1,train,deepfake,-
CtrSVDD_0053_T_0025936,m4singer,CtrSVDD_0053,A02,1,train,deepfake,-
CtrSVDD_0053_T_0025937,m4singer,CtrSVDD_0053,A02,1,train,deepfake,-
CtrSVDD_0053_T_0025938,m4singer,CtrSVDD_0053,A02,1,train,deepfake,-
CtrSVDD_0055_T_0025939,m4singer,CtrSVDD_0055,A02,1,train,deepfake,-
CtrSVDD_0054_T_0025940,m4singer,CtrSVDD_0054,A02,1,train,deepfake,-
CtrSVDD_0054_T_0025941,m4singer,CtrSVDD_0054,A02,1,train,deepfake,-
CtrSVDD_0054_T_0025942,m4singer,CtrSVDD_0054,A02,1,train,deepfake,-
CtrSVDD_0055_T_0025943,m4singer,CtrSVDD_0055,A02,1,train,deepfake,-
CtrSVDD_0053_T_0025944,m4singer,CtrSVDD_0053,A02,1,train,deepfake,-
CtrSVDD_0055_T_0025945,m4singer,CtrSVDD_0055,A02,1,train,deepfake,-
CtrSVDD_0052_T_0025946,m4singer,CtrSVDD_0052,A02,1,train,deepfake,-
CtrSVDD_0053_T_0025947,m4singer,CtrSVDD_0053,A02,1,train,deepfake,-
CtrSVDD_0055_T_0025948,m4singer,CtrSVDD_0055,A02,1,train,deepfake,-
CtrSVDD_0052_T_0025949,m4singer,CtrSVDD_0052,A02,1,train,deepfake,-
CtrSVDD_0052_T_0025950,m4singer,CtrSVDD_0052,A02,1,train,deepfake,-
CtrSVDD_0052_T_0025951,m4singer,CtrSVDD_0052,A02,1,train,deepfake,-
CtrSVDD_0056_T_0025952,m4singer,CtrSVDD_0056,A02,1,train,deepfake,-
CtrSVDD_0053_T_0025953,m4singer,CtrSVDD_0053,A02,1,train,deepfake,-
CtrSVDD_0056_T_0025954,m4singer,CtrSVDD_0056,A02,1,train,deepfake,-
CtrSVDD_0054_T_0025955,m4singer,CtrSVDD_0054,A02,1,train,deepfake,-
CtrSVDD_0053_T_0025956,m4singer,CtrSVDD_0053,A02,1,train,deepfake,-
CtrSVDD_0055_T_0025957,m4singer,CtrSVDD_0055,A02,1,train,deepfake,-
CtrSVDD_0055_T_0025958,m4singer,CtrSVDD_0055,A02,1,train,deepfake,-
CtrSVDD_0055_T_0025959,m4singer,CtrSVDD_0055,A02,1,train,deepfake,-
CtrSVDD_0055_T_0025960,m4singer,CtrSVDD_0055,A02,1,train,deepfake,-
CtrSVDD_0057_T_0025961,m4singer,CtrSVDD_0057,A02,1,train,deepfake,-
