ID,FILE_FAKE,VOICE_FAKE,MUSIC_FAKE,VOICE_PRESENT,MUSIC_PRESENT,AUDIO_TYPE,CONDITION,SOURCE,CODEC,VOICE_SOURCE_ID,MUSIC_SOURCE_ID,SNR_DB,PARENT_ID,CHANNEL,SOURCE_DATASET,GENERATOR,GROUP_ID,SPLIT,VOCODER,SPEAKER,DURATION,SOFIA_MERT_FAKE_PROB
sdm_real_0001__phonefact_g726_24k,0,,0.0,0,1,music,source_disjoint,FMA,common_flac16k,,,,sdm_real_0001,g726_24k,source_disjoint_music_v1,real,152262,prospective,,,,0.10384366661310196
sdm_real_0001__phonefact_opus_nb_8k,0,,0.0,0,1,music,source_disjoint,FMA,common_flac16k,,,,sdm_real_0001,opus_nb_8k,source_disjoint_music_v1,real,152262,prospective,,,,0.008844520896673203
sdm_real_0002__phonefact_resample8k,0,,0.0,0,1,music,source_disjoint,FMA,common_flac16k,,,,sdm_real_0002,resample8k,source_disjoint_music_v1,real,001688,alignment,,,,0.27845534682273865
sdm_real_0002__phonefact_g711_ulaw,0,,0.0,0,1,music,source_disjoint,FMA,common_flac16k,,,,sdm_real_0002,g711_ulaw,source_disjoint_music_v1,real,001688,alignment,,,,0.22681395709514618
sdm_real_0002__phonefact_g726_24k,0,,0.0,0,1,music,source_disjoint,FMA,common_flac16k,,,,sdm_real_0002,g726_24k,source_disjoint_music_v1,real,001688,alignment,,,,0.19880011677742004
sdm_real_0002__phonefact_opus_nb_8k,0,,0.0,0,1,music,source_disjoint,FMA,common_flac16k,,,,sdm_real_0002,opus_nb_8k,source_disjoint_music_v1,real,001688,alignment,,,,0.009357484988868237
sdm_real_0003__phonefact_resample8k,0,,0.0,0,1,music,source_disjoint,FMA,common_flac16k,,,,sdm_real_0003,resample8k,source_disjoint_music_v1,real,021167,prospective,,,,0.04931690916419029
sdm_real_0003__phonefact_g711_ulaw,0,,0.0,0,1,music,source_disjoint,FMA,common_flac16k,,,,sdm_real_0003,g711_ulaw,source_disjoint_music_v1,real,021167,prospective,,,,0.01613042689859867
sdm_real_0003__phonefact_g726_24k,0,,0.0,0,1,music,source_disjoint,FMA,common_flac16k,,,,sdm_real_0003,g726_24k,source_disjoint_music_v1,real,021167,prospective,,,,0.01911991275846958
sdm_real_0003__phonefact_opus_nb_8k,0,,0.0,0,1,music,source_disjoint,FMA,common_flac16k,,,,sdm_real_0003,opus_nb_8k,source_disjoint_music_v1,real,021167,prospective,,,,0.009183699265122414
sdm_real_0004__phonefact_resample8k,0,,0.0,0,1,music,source_disjoint,FMA,common_flac16k,,,,sdm_real_0004,resample8k,source_disjoint_music_v1,real,110105,alignment,,,,0.6607789993286133
sdm_real_0004__phonefact_g711_ulaw,0,,0.0,0,1,music,source_disjoint,FMA,common_flac16k,,,,sdm_real_0004,g711_ulaw,source_disjoint_music_v1,real,110105,alignment,,,,0.22945736348628998
sdm_real_0004__phonefact_g726_24k,0,,0.0,0,1,music,source_disjoint,FMA,common_flac16k,,,,sdm_real_0004,g726_24k,source_disjoint_music_v1,real,110105,alignment,,,,0.3085927963256836
sdm_real_0004__phonefact_opus_nb_8k,0,,0.0,0,1,music,source_disjoint,FMA,common_flac16k,,,,sdm_real_0004,opus_nb_8k,source_disjoint_music_v1,real,110105,alignment,,,,0.01081506535410881
sdm_real_0005__phonefact_resample8k,0,,0.0,0,1,music,source_disjoint,FMA,common_flac16k,,,,sdm_real_0005,resample8k,source_disjoint_music_v1,real,148584,prospective,,,,0.03381447121500969
sdm_real_0005__phonefact_g711_ulaw,0,,0.0,0,1,music,source_disjoint,FMA,common_flac16k,,,,sdm_real_0005,g711_ulaw,source_disjoint_music_v1,real,148584,prospective,,,,0.03298558294773102
sdm_real_0005__phonefact_g726_24k,0,,0.0,0,1,music,source_disjoint,FMA,common_flac16k,,,,sdm_real_0005,g726_24k,source_disjoint_music_v1,real,148584,prospective,,,,0.03837462514638901
sdm_real_0005__phonefact_opus_nb_8k,0,,0.0,0,1,music,source_disjoint,FMA,common_flac16k,,,,sdm_real_0005,opus_nb_8k,source_disjoint_music_v1,real,148584,prospective,,,,0.008599665947258472
sdm_real_0006__phonefact_resample8k,0,,0.0,0,1,music,source_disjoint,FMA,common_flac16k,,,,sdm_real_0006,resample8k,source_disjoint_music_v1,real,123099,alignment,,,,0.2947850227355957
sdm_real_0006__phonefact_g711_ulaw,0,,0.0,0,1,music,source_disjoint,FMA,common_flac16k,,,,sdm_real_0006,g711_ulaw,source_disjoint_music_v1,real,123099,alignment,,,,0.21434111893177032
sdm_real_0006__phonefact_g726_24k,0,,0.0,0,1,music,source_disjoint,FMA,common_flac16k,,,,sdm_real_0006,g726_24k,source_disjoint_music_v1,real,123099,alignment,,,,0.27035588026046753
sdm_real_0006__phonefact_opus_nb_8k,0,,0.0,0,1,music,source_disjoint,FMA,common_flac16k,,,,sdm_real_0006,opus_nb_8k,source_disjoint_music_v1,real,123099,alignment,,,,0.01798899844288826
sdm_real_0007__phonefact_resample8k,0,,0.0,0,1,music,source_disjoint,FMA,common_flac16k,,,,sdm_real_0007,resample8k,source_disjoint_music_v1,real,004092,prospective,,,,0.01703370362520218
sdm_real_0007__phonefact_g711_ulaw,0,,0.0,0,1,music,source_disjoint,FMA,common_flac16k,,,,sdm_real_0007,g711_ulaw,source_disjoint_music_v1,real,004092,prospective,,,,0.015016242861747742
sdm_real_0007__phonefact_g726_24k,0,,0.0,0,1,music,source_disjoint,FMA,common_flac16k,,,,sdm_real_0007,g726_24k,source_disjoint_music_v1,real,004092,prospective,,,,0.01578516885638237
sdm_real_0007__phonefact_opus_nb_8k,0,,0.0,0,1,music,source_disjoint,FMA,common_flac16k,,,,sdm_real_0007,opus_nb_8k,source_disjoint_music_v1,real,004092,prospective,,,,0.0070568108931183815
sdm_real_0008__phonefact_resample8k,0,,0.0,0,1,music,source_disjoint,FMA,common_flac16k,,,,sdm_real_0008,resample8k,source_disjoint_music_v1,real,127279,alignment,,,,0.5502064824104309
sdm_real_0008__phonefact_g711_ulaw,0,,0.0,0,1,music,source_disjoint,FMA,common_flac16k,,,,sdm_real_0008,g711_ulaw,source_disjoint_music_v1,real,127279,alignment,,,,0.29102835059165955
sdm_real_0008__phonefact_g726_24k,0,,0.0,0,1,music,source_disjoint,FMA,common_flac16k,,,,sdm_real_0008,g726_24k,source_disjoint_music_v1,real,127279,alignment,,,,0.4492611587047577
sdm_real_0008__phonefact_opus_nb_8k,0,,0.0,0,1,music,source_disjoint,FMA,common_flac16k,,,,sdm_real_0008,opus_nb_8k,source_disjoint_music_v1,real,127279,alignment,,,,0.020980561152100563
sdm_real_0009__phonefact_resample8k,0,,0.0,0,1,music,source_disjoint,FMA,common_flac16k,,,,sdm_real_0009,resample8k,source_disjoint_music_v1,real,126320,prospective,,,,0.688734233379364
sdm_real_0009__phonefact_g711_ulaw,0,,0.0,0,1,music,source_disjoint,FMA,common_flac16k,,,,sdm_real_0009,g711_ulaw,source_disjoint_music_v1,real,126320,prospective,,,,0.7311419248580933
sdm_real_0009__phonefact_g726_24k,0,,0.0,0,1,music,source_disjoint,FMA,common_flac16k,,,,sdm_real_0009,g726_24k,source_disjoint_music_v1,real,126320,prospective,,,,0.6011749505996704
sdm_real_0009__phonefact_opus_nb_8k,0,,0.0,0,1,music,source_disjoint,FMA,common_flac16k,,,,sdm_real_0009,opus_nb_8k,source_disjoint_music_v1,real,126320,prospective,,,,0.05003885552287102
sdm_real_0010__phonefact_resample8k,0,,0.0,0,1,music,source_disjoint,FMA,common_flac16k,,,,sdm_real_0010,resample8k,source_disjoint_music_v1,real,062595,alignment,,,,0.14724263548851013
sdm_real_0010__phonefact_g711_ulaw,0,,0.0,0,1,music,source_disjoint,FMA,common_flac16k,,,,sdm_real_0010,g711_ulaw,source_disjoint_music_v1,real,062595,alignment,,,,0.1797066479921341
sdm_real_0010__phonefact_g726_24k,0,,0.0,0,1,music,source_disjoint,FMA,common_flac16k,,,,sdm_real_0010,g726_24k,source_disjoint_music_v1,real,062595,alignment,,,,0.1962033212184906
sdm_real_0010__phonefact_opus_nb_8k,0,,0.0,0,1,music,source_disjoint,FMA,common_flac16k,,,,sdm_real_0010,opus_nb_8k,source_disjoint_music_v1,real,062595,alignment,,,,0.04086122661828995
sdm_real_0011__phonefact_resample8k,0,,0.0,0,1,music,source_disjoint,FMA,common_flac16k,,,,sdm_real_0011,resample8k,source_disjoint_music_v1,real,127290,prospective,,,,0.03986012190580368
sdm_real_0011__phonefact_g711_ulaw,0,,0.0,0,1,music,source_disjoint,FMA,common_flac16k,,,,sdm_real_0011,g711_ulaw,source_disjoint_music_v1,real,127290,prospective,,,,0.031025540083646774
sdm_real_0011__phonefact_g726_24k,0,,0.0,0,1,music,source_disjoint,FMA,common_flac16k,,,,sdm_real_0011,g726_24k,source_disjoint_music_v1,real,127290,prospective,,,,0.0269026979804039
sdm_real_0011__phonefact_opus_nb_8k,0,,0.0,0,1,music,source_disjoint,FMA,common_flac16k,,,,sdm_real_0011,opus_nb_8k,source_disjoint_music_v1,real,127290,prospective,,,,0.008492058143019676
sdm_real_0012__phonefact_resample8k,0,,0.0,0,1,music,source_disjoint,FMA,common_flac16k,,,,sdm_real_0012,resample8k,source_disjoint_music_v1,real,044803,alignment,,,,0.5072714686393738
sdm_real_0012__phonefact_g711_ulaw,0,,0.0,0,1,music,source_disjoint,FMA,common_flac16k,,,,sdm_real_0012,g711_ulaw,source_disjoint_music_v1,real,044803,alignment,,,,0.5222340822219849
sdm_real_0012__phonefact_g726_24k,0,,0.0,0,1,music,source_disjoint,FMA,common_flac16k,,,,sdm_real_0012,g726_24k,source_disjoint_music_v1,real,044803,alignment,,,,0.4375627934932709
sdm_real_0012__phonefact_opus_nb_8k,0,,0.0,0,1,music,source_disjoint,FMA,common_flac16k,,,,sdm_real_0012,opus_nb_8k,source_disjoint_music_v1,real,044803,alignment,,,,0.10565777868032455
sdm_real_0013__phonefact_resample8k,0,,0.0,0,1,music,source_disjoint,FMA,common_flac16k,,,,sdm_real_0013,resample8k,source_disjoint_music_v1,real,031390,prospective,,,,0.2528480291366577
sdm_real_0013__phonefact_g711_ulaw,0,,0.0,0,1,music,source_disjoint,FMA,common_flac16k,,,,sdm_real_0013,g711_ulaw,source_disjoint_music_v1,real,031390,prospective,,,,0.09143726527690887
sdm_real_0013__phonefact_g726_24k,0,,0.0,0,1,music,source_disjoint,FMA,common_flac16k,,,,sdm_real_0013,g726_24k,source_disjoint_music_v1,real,031390,prospective,,,,0.06602907180786133
sdm_real_0013__phonefact_opus_nb_8k,0,,0.0,0,1,music,source_disjoint,FMA,common_flac16k,,,,sdm_real_0013,opus_nb_8k,source_disjoint_music_v1,real,031390,prospective,,,,0.01001425739377737
sdm_real_0014__phonefact_resample8k,0,,0.0,0,1,music,source_disjoint,FMA,common_flac16k,,,,sdm_real_0014,resample8k,source_disjoint_music_v1,real,052954,alignment,,,,0.07979331910610199
sdm_real_0014__phonefact_g711_ulaw,0,,0.0,0,1,music,source_disjoint,FMA,common_flac16k,,,,sdm_real_0014,g711_ulaw,source_disjoint_music_v1,real,052954,alignment,,,,0.06829338520765305
sdm_real_0014__phonefact_g726_24k,0,,0.0,0,1,music,source_disjoint,FMA,common_flac16k,,,,sdm_real_0014,g726_24k,source_disjoint_music_v1,real,052954,alignment,,,,0.059177324175834656
sdm_real_0014__phonefact_opus_nb_8k,0,,0.0,0,1,music,source_disjoint,FMA,common_flac16k,,,,sdm_real_0014,opus_nb_8k,source_disjoint_music_v1,real,052954,alignment,,,,0.012003760784864426
sdm_real_0015__phonefact_resample8k,0,,0.0,0,1,music,source_disjoint,FMA,common_flac16k,,,,sdm_real_0015,resample8k,source_disjoint_music_v1,real,059727,prospective,,,,0.38242673873901367
sdm_real_0015__phonefact_g711_ulaw,0,,0.0,0,1,music,source_disjoint,FMA,common_flac16k,,,,sdm_real_0015,g711_ulaw,source_disjoint_music_v1,real,059727,prospective,,,,0.4149453639984131
sdm_real_0015__phonefact_g726_24k,0,,0.0,0,1,music,source_disjoint,FMA,common_flac16k,,,,sdm_real_0015,g726_24k,source_disjoint_music_v1,real,059727,prospective,,,,0.4221837818622589
sdm_real_0015__phonefact_opus_nb_8k,0,,0.0,0,1,music,source_disjoint,FMA,common_flac16k,,,,sdm_real_0015,opus_nb_8k,source_disjoint_music_v1,real,059727,prospective,,,,0.021967845037579536
sdm_real_0016__phonefact_resample8k,0,,0.0,0,1,music,source_disjoint,FMA,common_flac16k,,,,sdm_real_0016,resample8k,source_disjoint_music_v1,real,076129,alignment,,,,0.14005492627620697
sdm_real_0016__phonefact_g711_ulaw,0,,0.0,0,1,music,source_disjoint,FMA,common_flac16k,,,,sdm_real_0016,g711_ulaw,source_disjoint_music_v1,real,076129,alignment,,,,0.09486870467662811
sdm_real_0016__phonefact_g726_24k,0,,0.0,0,1,music,source_disjoint,FMA,common_flac16k,,,,sdm_real_0016,g726_24k,source_disjoint_music_v1,real,076129,alignment,,,,0.13274890184402466
sdm_real_0016__phonefact_opus_nb_8k,0,,0.0,0,1,music,source_disjoint,FMA,common_flac16k,,,,sdm_real_0016,opus_nb_8k,source_disjoint_music_v1,real,076129,alignment,,,,0.02339521050453186
sdm_real_0017__phonefact_resample8k,0,,0.0,0,1,music,source_disjoint,FMA,common_flac16k,,,,sdm_real_0017,resample8k,source_disjoint_music_v1,real,116517,prospective,,,,0.08194408565759659
sdm_real_0017__phonefact_g711_ulaw,0,,0.0,0,1,music,source_disjoint,FMA,common_flac16k,,,,sdm_real_0017,g711_ulaw,source_disjoint_music_v1,real,116517,prospective,,,,0.1045365110039711
sdm_real_0017__phonefact_g726_24k,0,,0.0,0,1,music,source_disjoint,FMA,common_flac16k,,,,sdm_real_0017,g726_24k,source_disjoint_music_v1,real,116517,prospective,,,,0.07545679062604904
sdm_real_0017__phonefact_opus_nb_8k,0,,0.0,0,1,music,source_disjoint,FMA,common_flac16k,,,,sdm_real_0017,opus_nb_8k,source_disjoint_music_v1,real,116517,prospective,,,,0.022137589752674103
sdm_real_0018__phonefact_resample8k,0,,0.0,0,1,music,source_disjoint,FMA,common_flac16k,,,,sdm_real_0018,resample8k,source_disjoint_music_v1,real,060753,alignment,,,,0.1861148476600647
sdm_real_0018__phonefact_g711_ulaw,0,,0.0,0,1,music,source_disjoint,FMA,common_flac16k,,,,sdm_real_0018,g711_ulaw,source_disjoint_music_v1,real,060753,alignment,,,,0.294314980506897
sdm_real_0018__phonefact_g726_24k,0,,0.0,0,1,music,source_disjoint,FMA,common_flac16k,,,,sdm_real_0018,g726_24k,source_disjoint_music_v1,real,060753,alignment,,,,0.23284268379211426
sdm_real_0018__phonefact_opus_nb_8k,0,,0.0,0,1,music,source_disjoint,FMA,common_flac16k,,,,sdm_real_0018,opus_nb_8k,source_disjoint_music_v1,real,060753,alignment,,,,0.01649344153702259
sdm_real_0019__phonefact_resample8k,0,,0.0,0,1,music,source_disjoint,FMA,common_flac16k,,,,sdm_real_0019,resample8k,source_disjoint_music_v1,real,119831,prospective,,,,0.17040149867534637
sdm_real_0019__phonefact_g711_ulaw,0,,0.0,0,1,music,source_disjoint,FMA,common_flac16k,,,,sdm_real_0019,g711_ulaw,source_disjoint_music_v1,real,119831,prospective,,,,0.15013478696346283
sdm_real_0019__phonefact_g726_24k,0,,0.0,0,1,music,source_disjoint,FMA,common_flac16k,,,,sdm_real_0019,g726_24k,source_disjoint_music_v1,real,119831,prospective,,,,0.1305454522371292
sdm_real_0019__phonefact_opus_nb_8k,0,,0.0,0,1,music,source_disjoint,FMA,common_flac16k,,,,sdm_real_0019,opus_nb_8k,source_disjoint_music_v1,real,119831,prospective,,,,0.012898647226393223
sdm_real_0020__phonefact_resample8k,0,,0.0,0,1,music,source_disjoint,FMA,common_flac16k,,,,sdm_real_0020,resample8k,source_disjoint_music_v1,real,096935,alignment,,,,0.20254060626029968
sdm_real_0020__phonefact_g711_ulaw,0,,0.0,0,1,music,source_disjoint,FMA,common_flac16k,,,,sdm_real_0020,g711_ulaw,source_disjoint_music_v1,real,096935,alignment,,,,0.10667255520820618
sdm_real_0020__phonefact_g726_24k,0,,0.0,0,1,music,source_disjoint,FMA,common_flac16k,,,,sdm_real_0020,g726_24k,source_disjoint_music_v1,real,096935,alignment,,,,0.09877391159534454
sdm_real_0020__phonefact_opus_nb_8k,0,,0.0,0,1,music,source_disjoint,FMA,common_flac16k,,,,sdm_real_0020,opus_nb_8k,source_disjoint_music_v1,real,096935,alignment,,,,0.01595274917781353
sdm_real_0021__phonefact_resample8k,0,,0.0,0,1,music,source_disjoint,FMA,common_flac16k,,,,sdm_real_0021,resample8k,source_disjoint_music_v1,real,002097,prospective,,,,0.07472791522741318
sdm_real_0021__phonefact_g711_ulaw,0,,0.0,0,1,music,source_disjoint,FMA,common_flac16k,,,,sdm_real_0021,g711_ulaw,source_disjoint_music_v1,real,002097,prospective,,,,0.15452490746974945
sdm_real_0021__phonefact_g726_24k,0,,0.0,0,1,music,source_disjoint,FMA,common_flac16k,,,,sdm_real_0021,g726_24k,source_disjoint_music_v1,real,002097,prospective,,,,0.11056573688983917
sdm_real_0021__phonefact_opus_nb_8k,0,,0.0,0,1,music,source_disjoint,FMA,common_flac16k,,,,sdm_real_0021,opus_nb_8k,source_disjoint_music_v1,real,002097,prospective,,,,0.0386279821395874
sdm_real_0022__phonefact_resample8k,0,,0.0,0,1,music,source_disjoint,FMA,common_flac16k,,,,sdm_real_0022,resample8k,source_disjoint_music_v1,real,105717,alignment,,,,0.03157343342900276
sdm_real_0022__phonefact_g711_ulaw,0,,0.0,0,1,music,source_disjoint,FMA,common_flac16k,,,,sdm_real_0022,g711_ulaw,source_disjoint_music_v1,real,105717,alignment,,,,0.04036468267440796
sdm_real_0022__phonefact_g726_24k,0,,0.0,0,1,music,source_disjoint,FMA,common_flac16k,,,,sdm_real_0022,g726_24k,source_disjoint_music_v1,real,105717,alignment,,,,0.04651720076799393
sdm_real_0022__phonefact_opus_nb_8k,0,,0.0,0,1,music,source_disjoint,FMA,common_flac16k,,,,sdm_real_0022,opus_nb_8k,source_disjoint_music_v1,real,105717,alignment,,,,0.01367977261543274
sdm_real_0023__phonefact_resample8k,0,,0.0,0,1,music,source_disjoint,FMA,common_flac16k,,,,sdm_real_0023,resample8k,source_disjoint_music_v1,real,122004,prospective,,,,0.7573437690734863
sdm_real_0023__phonefact_g711_ulaw,0,,0.0,0,1,music,source_disjoint,FMA,common_flac16k,,,,sdm_real_0023,g711_ulaw,source_disjoint_music_v1,real,122004,prospective,,,,0.7838950157165527
sdm_real_0023__phonefact_g726_24k,0,,0.0,0,1,music,source_disjoint,FMA,common_flac16k,,,,sdm_real_0023,g726_24k,source_disjoint_music_v1,real,122004,prospective,,,,0.7748755216598511
sdm_real_0023__phonefact_opus_nb_8k,0,,0.0,0,1,music,source_disjoint,FMA,common_flac16k,,,,sdm_real_0023,opus_nb_8k,source_disjoint_music_v1,real,122004,prospective,,,,0.3601108193397522
sdm_real_0024__phonefact_resample8k,0,,0.0,0,1,music,source_disjoint,FMA,common_flac16k,,,,sdm_real_0024,resample8k,source_disjoint_music_v1,real,042238,alignment,,,,0.1724422723054886
sdm_real_0024__phonefact_g711_ulaw,0,,0.0,0,1,music,source_disjoint,FMA,common_flac16k,,,,sdm_real_0024,g711_ulaw,source_disjoint_music_v1,real,042238,alignment,,,,0.20265154540538788
sdm_real_0024__phonefact_g726_24k,0,,0.0,0,1,music,source_disjoint,FMA,common_flac16k,,,,sdm_real_0024,g726_24k,source_disjoint_music_v1,real,042238,alignment,,,,0.19764338433742523
sdm_real_0024__phonefact_opus_nb_8k,0,,0.0,0,1,music,source_disjoint,FMA,common_flac16k,,,,sdm_real_0024,opus_nb_8k,source_disjoint_music_v1,real,042238,alignment,,,,0.012356247752904892
sdm_real_0025__phonefact_resample8k,0,,0.0,0,1,music,source_disjoint,FMA,common_flac16k,,,,sdm_real_0025,resample8k,source_disjoint_music_v1,real,099436,prospective,,,,0.016143707558512688
sdm_real_0025__phonefact_g711_ulaw,0,,0.0,0,1,music,source_disjoint,FMA,common_flac16k,,,,sdm_real_0025,g711_ulaw,source_disjoint_music_v1,real,099436,prospective,,,,0.06903086602687836
sdm_real_0025__phonefact_g726_24k,0,,0.0,0,1,music,source_disjoint,FMA,common_flac16k,,,,sdm_real_0025,g726_24k,source_disjoint_music_v1,real,099436,prospective,,,,0.06197259947657585
sdm_real_0025__phonefact_opus_nb_8k,0,,0.0,0,1,music,source_disjoint,FMA,common_flac16k,,,,sdm_real_0025,opus_nb_8k,source_disjoint_music_v1,real,099436,prospective,,,,0.01180485263466835
sdm_real_0026__phonefact_resample8k,0,,0.0,0,1,music,source_disjoint,FMA,common_flac16k,,,,sdm_real_0026,resample8k,source_disjoint_music_v1,real,135010,alignment,,,,0.30542728304862976
sdm_real_0026__phonefact_g711_ulaw,0,,0.0,0,1,music,source_disjoint,FMA,common_flac16k,,,,sdm_real_0026,g711_ulaw,source_disjoint_music_v1,real,135010,alignment,,,,0.09807958453893661
sdm_real_0026__phonefact_g726_24k,0,,0.0,0,1,music,source_disjoint,FMA,common_flac16k,,,,sdm_real_0026,g726_24k,source_disjoint_music_v1,real,135010,alignment,,,,0.07715968787670135
sdm_real_0026__phonefact_opus_nb_8k,0,,0.0,0,1,music,source_disjoint,FMA,common_flac16k,,,,sdm_real_0026,opus_nb_8k,source_disjoint_music_v1,real,135010,alignment,,,,0.008564649149775505
sdm_real_0027__phonefact_resample8k,0,,0.0,0,1,music,source_disjoint,FMA,common_flac16k,,,,sdm_real_0027,resample8k,source_disjoint_music_v1,real,037727,prospective,,,,0.06066345423460007
sdm_real_0027__phonefact_g711_ulaw,0,,0.0,0,1,music,source_disjoint,FMA,common_flac16k,,,,sdm_real_0027,g711_ulaw,source_disjoint_music_v1,real,037727,prospective,,,,0.032983679324388504
sdm_real_0027__phonefact_g726_24k,0,,0.0,0,1,music,source_disjoint,FMA,common_flac16k,,,,sdm_real_0027,g726_24k,source_disjoint_music_v1,real,037727,prospective,,,,0.03601254150271416
sdm_real_0027__phonefact_opus_nb_8k,0,,0.0,0,1,music,source_disjoint,FMA,common_flac16k,,,,sdm_real_0027,opus_nb_8k,source_disjoint_music_v1,real,037727,prospective,,,,0.009331327863037586
sdm_real_0028__phonefact_resample8k,0,,0.0,0,1,music,source_disjoint,FMA,common_flac16k,,,,sdm_real_0028,resample8k,source_disjoint_music_v1,real,098237,alignment,,,,0.2607194185256958
sdm_real_0028__phonefact_g711_ulaw,0,,0.0,0,1,music,source_disjoint,FMA,common_flac16k,,,,sdm_real_0028,g711_ulaw,source_disjoint_music_v1,real,098237,alignment,,,,0.1567302793264389
sdm_real_0028__phonefact_g726_24k,0,,0.0,0,1,music,source_disjoint,FMA,common_flac16k,,,,sdm_real_0028,g726_24k,source_disjoint_music_v1,real,098237,alignment,,,,0.09550802409648895
sdm_real_0028__phonefact_opus_nb_8k,0,,0.0,0,1,music,source_disjoint,FMA,common_flac16k,,,,sdm_real_0028,opus_nb_8k,source_disjoint_music_v1,real,098237,alignment,,,,0.1107146292924881
sdm_real_0029__phonefact_resample8k,0,,0.0,0,1,music,source_disjoint,FMA,common_flac16k,,,,sdm_real_0029,resample8k,source_disjoint_music_v1,real,087965,prospective,,,,0.4581691026687622
sdm_real_0029__phonefact_g711_ulaw,0,,0.0,0,1,music,source_disjoint,FMA,common_flac16k,,,,sdm_real_0029,g711_ulaw,source_disjoint_music_v1,real,087965,prospective,,,,0.23496411740779877
sdm_real_0029__phonefact_g726_24k,0,,0.0,0,1,music,source_disjoint,FMA,common_flac16k,,,,sdm_real_0029,g726_24k,source_disjoint_music_v1,real,087965,prospective,,,,0.1785050332546234
sdm_real_0029__phonefact_opus_nb_8k,0,,0.0,0,1,music,source_disjoint,FMA,common_flac16k,,,,sdm_real_0029,opus_nb_8k,source_disjoint_music_v1,real,087965,prospective,,,,0.020961912348866463
sdm_real_0030__phonefact_resample8k,0,,0.0,0,1,music,source_disjoint,FMA,common_flac16k,,,,sdm_real_0030,resample8k,source_disjoint_music_v1,real,129972,alignment,,,,0.04076376184821129
sdm_real_0030__phonefact_g711_ulaw,0,,0.0,0,1,music,source_disjoint,FMA,common_flac16k,,,,sdm_real_0030,g711_ulaw,source_disjoint_music_v1,real,129972,alignment,,,,0.021042566746473312
sdm_real_0030__phonefact_g726_24k,0,,0.0,0,1,music,source_disjoint,FMA,common_flac16k,,,,sdm_real_0030,g726_24k,source_disjoint_music_v1,real,129972,alignment,,,,0.021315347403287888
sdm_real_0030__phonefact_opus_nb_8k,0,,0.0,0,1,music,source_disjoint,FMA,common_flac16k,,,,sdm_real_0030,opus_nb_8k,source_disjoint_music_v1,real,129972,alignment,,,,0.008311973884701729
sdm_real_0031__phonefact_resample8k,0,,0.0,0,1,music,source_disjoint,FMA,common_flac16k,,,,sdm_real_0031,resample8k,source_disjoint_music_v1,real,070425,prospective,,,,0.5987650156021118
sdm_real_0031__phonefact_g711_ulaw,0,,0.0,0,1,music,source_disjoint,FMA,common_flac16k,,,,sdm_real_0031,g711_ulaw,source_disjoint_music_v1,real,070425,prospective,,,,0.27892205119132996
sdm_real_0031__phonefact_g726_24k,0,,0.0,0,1,music,source_disjoint,FMA,common_flac16k,,,,sdm_real_0031,g726_24k,source_disjoint_music_v1,real,070425,prospective,,,,0.24818292260169983
sdm_real_0031__phonefact_opus_nb_8k,0,,0.0,0,1,music,source_disjoint,FMA,common_flac16k,,,,sdm_real_0031,opus_nb_8k,source_disjoint_music_v1,real,070425,prospective,,,,0.01323903352022171
sdm_real_0032__phonefact_resample8k,0,,0.0,0,1,music,source_disjoint,FMA,common_flac16k,,,,sdm_real_0032,resample8k,source_disjoint_music_v1,real,108497,alignment,,,,0.08707530051469803
sdm_real_0032__phonefact_g711_ulaw,0,,0.0,0,1,music,source_disjoint,FMA,common_flac16k,,,,sdm_real_0032,g711_ulaw,source_disjoint_music_v1,real,108497,alignment,,,,0.04466385766863823
sdm_real_0032__phonefact_g726_24k,0,,0.0,0,1,music,source_disjoint,FMA,common_flac16k,,,,sdm_real_0032,g726_24k,source_disjoint_music_v1,real,108497,alignment,,,,0.052077919244766235
sdm_real_0032__phonefact_opus_nb_8k,0,,0.0,0,1,music,source_disjoint,FMA,common_flac16k,,,,sdm_real_0032,opus_nb_8k,source_disjoint_music_v1,real,108497,alignment,,,,0.015067377127707005
sdm_real_0033__phonefact_resample8k,0,,0.0,0,1,music,source_disjoint,FMA,common_flac16k,,,,sdm_real_0033,resample8k,source_disjoint_music_v1,real,121415,prospective,,,,0.31643596291542053
