MIX,FILE_W,VOICE_W,DATASET,N,FILE_N,VOICE_N,MUSIC_N,FILE_EER,VOICE_EER,MUSIC_EER,VOICE_AUC,MUSIC_AUC,ADS,CPS,SCORE
s11,0.075,0.075,yue,124,124,108,124,0.09578804347826086,0.12083333333333335,0.14516129032258063,0.9837962962962963,,0.8843909244974287,,
s11,0.075,0.075,combined,1600,1600,1150,1150,0.1743794871794872,0.18434782608695655,0.16000000000000003,0.9602415458937198,0.9882376811594205,0.8279406911928651,0.9742396135265701,0.8425705834262356
s11,0.075,0.1,dev,400,400,350,350,0.21527272727272728,0.2857142857142857,0.18285714285714283,0.9962285714285715,0.993257142857143,0.7803636363636364,0.9947428571428572,0.8018015584415585
s11,0.075,0.1,factorial,400,400,350,350,0.23236363636363638,0.22285714285714286,0.20571428571428574,0.9928,0.9989142857142856,0.7775324675324675,0.9958571428571428,0.7993649350649351
s11,0.075,0.1,phone,1200,1200,800,800,0.16171428571428575,0.15749999999999997,0.13749999999999998,0.956603125,0.9840593750000001,0.8463928571428572,0.9703312500000001,0.8587866964285715
s11,0.075,0.1,yue,124,124,108,124,0.09578804347826086,0.12083333333333335,0.14516129032258063,0.9837962962962963,,0.8843909244974287,,
s11,0.075,0.1,combined,1600,1600,1150,1150,0.1743794871794872,0.18608695652173912,0.16000000000000003,0.9602415458937198,0.9882376811594205,0.8275928651059086,0.9742396135265701,0.8422575399479748
s11,0.075,0.15,dev,400,400,350,350,0.21527272727272728,0.27428571428571424,0.18285714285714283,0.9962285714285715,0.993257142857143,0.7826493506493506,0.9947428571428572,0.8038587012987013
s11,0.075,0.15,factorial,400,400,350,350,0.23236363636363638,0.21714285714285717,0.20571428571428574,0.9928,0.9989142857142856,0.7786753246753246,0.9958571428571428,0.8003935064935065
s11,0.075,0.15,phone,1200,1200,800,800,0.16171428571428575,0.15500000000000003,0.13749999999999998,0.956603125,0.9840593750000001,0.8468928571428571,0.9703312500000001,0.8592366964285715
s11,0.075,0.15,yue,124,124,108,124,0.09578804347826086,0.12916666666666665,0.14516129032258063,0.9837962962962963,,0.882724257830762,,
s11,0.075,0.15,combined,1600,1600,1150,1150,0.1743794871794872,0.18260869565217389,0.16000000000000003,0.9602415458937198,0.9882376811594205,0.8282885172798216,0.9742396135265701,0.8428836269044964
s11,0.075,0.2,dev,400,400,350,350,0.21527272727272728,0.26857142857142857,0.18285714285714283,0.9962285714285715,0.993257142857143,0.7837922077922077,0.9947428571428572,0.8048872727272727
s11,0.075,0.2,factorial,400,400,350,350,0.23236363636363638,0.21714285714285717,0.20571428571428574,0.9928,0.9989142857142856,0.7786753246753246,0.9958571428571428,0.8003935064935065
s11,0.075,0.2,phone,1200,1200,800,800,0.16171428571428575,0.15500000000000003,0.13749999999999998,0.956603125,0.9840593750000001,0.8468928571428571,0.9703312500000001,0.8592366964285715
s11,0.075,0.2,yue,124,124,108,124,0.09578804347826086,0.10208333333333333,0.14516129032258063,0.9837962962962963,,0.8881409244974288,,
s11,0.075,0.2,combined,1600,1600,1150,1150,0.1743794871794872,0.18086956521739128,0.16000000000000003,0.9602415458937198,0.9882376811594205,0.8286363433667782,0.9742396135265701,0.8431966703827574
s11,0.075,0.25,dev,400,400,350,350,0.21527272727272728,0.26857142857142857,0.18285714285714283,0.9962285714285715,0.993257142857143,0.7837922077922077,0.9947428571428572,0.8048872727272727
s11,0.075,0.25,factorial,400,400,350,350,0.23236363636363638,0.21714285714285717,0.20571428571428574,0.9928,0.9989142857142856,0.7786753246753246,0.9958571428571428,0.8003935064935065
s11,0.075,0.25,phone,1200,1200,800,800,0.16171428571428575,0.15500000000000003,0.13749999999999998,0.956603125,0.9840593750000001,0.8468928571428571,0.9703312500000001,0.8592366964285715
s11,0.075,0.25,yue,124,124,108,124,0.09578804347826086,0.10208333333333333,0.14516129032258063,0.9837962962962963,,0.8881409244974288,,
s11,0.075,0.25,combined,1600,1600,1150,1150,0.1743794871794872,0.18260869565217389,0.16000000000000003,0.9602415458937198,0.9882376811594205,0.8282885172798216,0.9742396135265701,0.8428836269044964
s11,0.075,0.3,dev,400,400,350,350,0.21527272727272728,0.26857142857142857,0.18285714285714283,0.9962285714285715,0.993257142857143,0.7837922077922077,0.9947428571428572,0.8048872727272727
s11,0.075,0.3,factorial,400,400,350,350,0.23236363636363638,0.22857142857142854,0.20571428571428574,0.9928,0.9989142857142856,0.7763896103896104,0.9958571428571428,0.7983363636363636
s11,0.075,0.3,phone,1200,1200,800,800,0.16171428571428575,0.15000000000000002,0.13749999999999998,0.956603125,0.9840593750000001,0.8478928571428572,0.9703312500000001,0.8601366964285716
s11,0.075,0.3,yue,124,124,108,124,0.09578804347826086,0.10208333333333333,0.14516129032258063,0.9837962962962963,,0.8881409244974288,,
s11,0.075,0.3,combined,1600,1600,1150,1150,0.1743794871794872,0.17391304347826086,0.16000000000000003,0.9602415458937198,0.9882376811594205,0.8300276477146042,0.9742396135265701,0.8444488442958009
s11,0.075,0.35,dev,400,400,350,350,0.21527272727272728,0.26857142857142857,0.18285714285714283,0.9962285714285715,0.993257142857143,0.7837922077922077,0.9947428571428572,0.8048872727272727
s11,0.075,0.35,factorial,400,400,350,350,0.23236363636363638,0.22857142857142854,0.20571428571428574,0.9928,0.9989142857142856,0.7763896103896104,0.9958571428571428,0.7983363636363636
s11,0.075,0.35,phone,1200,1200,800,800,0.16171428571428575,0.15000000000000002,0.13749999999999998,0.956603125,0.9840593750000001,0.8478928571428572,0.9703312500000001,0.8601366964285716
s11,0.075,0.35,yue,124,124,108,124,0.09578804347826086,0.10208333333333333,0.14516129032258063,0.9837962962962963,,0.8881409244974288,,
s11,0.075,0.35,combined,1600,1600,1150,1150,0.1743794871794872,0.1773913043478261,0.16000000000000003,0.9602415458937198,0.9882376811594205,0.8293319955406911,0.9742396135265701,0.8438227573392791
s11,0.075,0.4,dev,400,400,350,350,0.21527272727272728,0.27428571428571424,0.18285714285714283,0.9962285714285715,0.993257142857143,0.7826493506493506,0.9947428571428572,0.8038587012987013
s11,0.075,0.4,factorial,400,400,350,350,0.23236363636363638,0.23428571428571432,0.20571428571428574,0.9928,0.9989142857142856,0.7752467532467533,0.9958571428571428,0.7973077922077922
s11,0.075,0.4,phone,1200,1200,800,800,0.16171428571428575,0.14749999999999996,0.13749999999999998,0.956603125,0.9840593750000001,0.8483928571428572,0.9703312500000001,0.8605866964285716
s11,0.075,0.4,yue,124,124,108,124,0.09578804347826086,0.12083333333333335,0.14516129032258063,0.9837962962962963,,0.8843909244974287,,
s11,0.075,0.4,combined,1600,1600,1150,1150,0.1743794871794872,0.1721739130434783,0.16000000000000003,0.9602415458937198,0.9882376811594205,0.8303754738015607,0.9742396135265701,0.8447618877740617
s11,0.1,0.0,dev,400,400,350,350,0.21527272727272728,0.2857142857142857,0.18285714285714283,0.9962285714285715,0.993257142857143,0.7803636363636364,0.9947428571428572,0.8018015584415585
s11,0.1,0.0,factorial,400,400,350,350,0.23236363636363638,0.22285714285714286,0.20571428571428574,0.9928,0.9989142857142856,0.7775324675324675,0.9958571428571428,0.7993649350649351
s11,0.1,0.0,phone,1200,1200,800,800,0.16171428571428575,0.16749999999999998,0.13749999999999998,0.956603125,0.9840593750000001,0.8443928571428572,0.9703312500000001,0.8569866964285715
s11,0.1,0.0,yue,124,124,108,124,0.09578804347826086,0.10208333333333333,0.14516129032258063,0.9837962962962963,,0.8881409244974288,,
s11,0.1,0.0,combined,1600,1600,1150,1150,0.17124102564102567,0.18956521739130439,0.16000000000000003,0.9602415458937198,0.9882376811594205,0.8284664437012262,0.9742396135265701,0.8430437606837606
s11,0.1,0.025,dev,400,400,350,350,0.21527272727272728,0.2857142857142857,0.18285714285714283,0.9962285714285715,0.993257142857143,0.7803636363636364,0.9947428571428572,0.8018015584415585
s11,0.1,0.025,factorial,400,400,350,350,0.23236363636363638,0.22857142857142854,0.20571428571428574,0.9928,0.9989142857142856,0.7763896103896104,0.9958571428571428,0.7983363636363636
s11,0.1,0.025,phone,1200,1200,800,800,0.16171428571428575,0.16249999999999998,0.13749999999999998,0.956603125,0.9840593750000001,0.8453928571428571,0.9703312500000001,0.8578866964285714
s11,0.1,0.025,yue,124,124,108,124,0.09578804347826086,0.10208333333333333,0.14516129032258063,0.9837962962962963,,0.8881409244974288,,
s11,0.1,0.025,combined,1600,1600,1150,1150,0.17124102564102567,0.18956521739130439,0.16000000000000003,0.9602415458937198,0.9882376811594205,0.8284664437012262,0.9742396135265701,0.8430437606837606
s11,0.1,0.05,dev,400,400,350,350,0.21527272727272728,0.28,0.18285714285714283,0.9962285714285715,0.993257142857143,0.7815064935064935,0.9947428571428572,0.8028301298701299
s11,0.1,0.05,factorial,400,400,350,350,0.23236363636363638,0.22285714285714286,0.20571428571428574,0.9928,0.9989142857142856,0.7775324675324675,0.9958571428571428,0.7993649350649351
s11,0.1,0.05,phone,1200,1200,800,800,0.16171428571428575,0.16249999999999998,0.13749999999999998,0.956603125,0.9840593750000001,0.8453928571428571,0.9703312500000001,0.8578866964285714
s11,0.1,0.05,yue,124,124,108,124,0.09578804347826086,0.12083333333333335,0.14516129032258063,0.9837962962962963,,0.8843909244974287,,
s11,0.1,0.05,combined,1600,1600,1150,1150,0.17124102564102567,0.18608695652173912,0.16000000000000003,0.9602415458937198,0.9882376811594205,0.8291620958751393,0.9742396135265701,0.8436698476402824
s11,0.1,0.075,dev,400,400,350,350,0.21527272727272728,0.2914285714285715,0.18285714285714283,0.9962285714285715,0.993257142857143,0.7792207792207791,0.9947428571428572,0.8007729870129869
s11,0.1,0.075,factorial,400,400,350,350,0.23236363636363638,0.22285714285714286,0.20571428571428574,0.9928,0.9989142857142856,0.7775324675324675,0.9958571428571428,0.7993649350649351
s11,0.1,0.075,phone,1200,1200,800,800,0.16171428571428575,0.16000000000000003,0.13749999999999998,0.956603125,0.9840593750000001,0.8458928571428572,0.9703312500000001,0.8583366964285716
s11,0.1,0.075,yue,124,124,108,124,0.09578804347826086,0.12083333333333335,0.14516129032258063,0.9837962962962963,,0.8843909244974287,,
s11,0.1,0.075,combined,1600,1600,1150,1150,0.17124102564102567,0.18434782608695655,0.16000000000000003,0.9602415458937198,0.9882376811594205,0.8295099219620958,0.9742396135265701,0.8439828911185432
s11,0.1,0.1,dev,400,400,350,350,0.21527272727272728,0.2857142857142857,0.18285714285714283,0.9962285714285715,0.993257142857143,0.7803636363636364,0.9947428571428572,0.8018015584415585
s11,0.1,0.1,factorial,400,400,350,350,0.23236363636363638,0.22285714285714286,0.20571428571428574,0.9928,0.9989142857142856,0.7775324675324675,0.9958571428571428,0.7993649350649351
s11,0.1,0.1,phone,1200,1200,800,800,0.16171428571428575,0.15749999999999997,0.13749999999999998,0.956603125,0.9840593750000001,0.8463928571428572,0.9703312500000001,0.8587866964285715
s11,0.1,0.1,yue,124,124,108,124,0.09578804347826086,0.12083333333333335,0.14516129032258063,0.9837962962962963,,0.8843909244974287,,
s11,0.1,0.1,combined,1600,1600,1150,1150,0.17124102564102567,0.18608695652173912,0.16000000000000003,0.9602415458937198,0.9882376811594205,0.8291620958751393,0.9742396135265701,0.8436698476402824
s11,0.1,0.15,dev,400,400,350,350,0.21527272727272728,0.27428571428571424,0.18285714285714283,0.9962285714285715,0.993257142857143,0.7826493506493506,0.9947428571428572,0.8038587012987013
s11,0.1,0.15,factorial,400,400,350,350,0.23236363636363638,0.21714285714285717,0.20571428571428574,0.9928,0.9989142857142856,0.7786753246753246,0.9958571428571428,0.8003935064935065
s11,0.1,0.15,phone,1200,1200,800,800,0.16171428571428575,0.15500000000000003,0.13749999999999998,0.956603125,0.9840593750000001,0.8468928571428571,0.9703312500000001,0.8592366964285715
s11,0.1,0.15,yue,124,124,108,124,0.09578804347826086,0.12916666666666665,0.14516129032258063,0.9837962962962963,,0.882724257830762,,
s11,0.1,0.15,combined,1600,1600,1150,1150,0.17124102564102567,0.18260869565217389,0.16000000000000003,0.9602415458937198,0.9882376811594205,0.8298577480490523,0.9742396135265701,0.8442959345968042
s11,0.1,0.2,dev,400,400,350,350,0.21527272727272728,0.26857142857142857,0.18285714285714283,0.9962285714285715,0.993257142857143,0.7837922077922077,0.9947428571428572,0.8048872727272727
s11,0.1,0.2,factorial,400,400,350,350,0.23236363636363638,0.21714285714285717,0.20571428571428574,0.9928,0.9989142857142856,0.7786753246753246,0.9958571428571428,0.8003935064935065
s11,0.1,0.2,phone,1200,1200,800,800,0.16171428571428575,0.15500000000000003,0.13749999999999998,0.956603125,0.9840593750000001,0.8468928571428571,0.9703312500000001,0.8592366964285715
s11,0.1,0.2,yue,124,124,108,124,0.09578804347826086,0.10208333333333333,0.14516129032258063,0.9837962962962963,,0.8881409244974288,,
s11,0.1,0.2,combined,1600,1600,1150,1150,0.17124102564102567,0.18086956521739128,0.16000000000000003,0.9602415458937198,0.9882376811594205,0.8302055741360089,0.9742396135265701,0.844608978075065
s11,0.1,0.25,dev,400,400,350,350,0.21527272727272728,0.26857142857142857,0.18285714285714283,0.9962285714285715,0.993257142857143,0.7837922077922077,0.9947428571428572,0.8048872727272727
s11,0.1,0.25,factorial,400,400,350,350,0.23236363636363638,0.21714285714285717,0.20571428571428574,0.9928,0.9989142857142856,0.7786753246753246,0.9958571428571428,0.8003935064935065
s11,0.1,0.25,phone,1200,1200,800,800,0.16171428571428575,0.15500000000000003,0.13749999999999998,0.956603125,0.9840593750000001,0.8468928571428571,0.9703312500000001,0.8592366964285715
s11,0.1,0.25,yue,124,124,108,124,0.09578804347826086,0.10208333333333333,0.14516129032258063,0.9837962962962963,,0.8881409244974288,,
s11,0.1,0.25,combined,1600,1600,1150,1150,0.17124102564102567,0.18260869565217389,0.16000000000000003,0.9602415458937198,0.9882376811594205,0.8298577480490523,0.9742396135265701,0.8442959345968042
s11,0.1,0.3,dev,400,400,350,350,0.21527272727272728,0.26857142857142857,0.18285714285714283,0.9962285714285715,0.993257142857143,0.7837922077922077,0.9947428571428572,0.8048872727272727
s11,0.1,0.3,factorial,400,400,350,350,0.23236363636363638,0.22857142857142854,0.20571428571428574,0.9928,0.9989142857142856,0.7763896103896104,0.9958571428571428,0.7983363636363636
s11,0.1,0.3,phone,1200,1200,800,800,0.16171428571428575,0.15000000000000002,0.13749999999999998,0.956603125,0.9840593750000001,0.8478928571428572,0.9703312500000001,0.8601366964285716
s11,0.1,0.3,yue,124,124,108,124,0.09578804347826086,0.10208333333333333,0.14516129032258063,0.9837962962962963,,0.8881409244974288,,
s11,0.1,0.3,combined,1600,1600,1150,1150,0.17124102564102567,0.17391304347826086,0.16000000000000003,0.9602415458937198,0.9882376811594205,0.831596878483835,0.9742396135265701,0.8458611519881085
s11,0.1,0.35,dev,400,400,350,350,0.21527272727272728,0.26857142857142857,0.18285714285714283,0.9962285714285715,0.993257142857143,0.7837922077922077,0.9947428571428572,0.8048872727272727
s11,0.1,0.35,factorial,400,400,350,350,0.23236363636363638,0.22857142857142854,0.20571428571428574,0.9928,0.9989142857142856,0.7763896103896104,0.9958571428571428,0.7983363636363636
s11,0.1,0.35,phone,1200,1200,800,800,0.16171428571428575,0.15000000000000002,0.13749999999999998,0.956603125,0.9840593750000001,0.8478928571428572,0.9703312500000001,0.8601366964285716
s11,0.1,0.35,yue,124,124,108,124,0.09578804347826086,0.10208333333333333,0.14516129032258063,0.9837962962962963,,0.8881409244974288,,
s11,0.1,0.35,combined,1600,1600,1150,1150,0.17124102564102567,0.1773913043478261,0.16000000000000003,0.9602415458937198,0.9882376811594205,0.8309012263099219,0.9742396135265701,0.8452350650315867
s11,0.1,0.4,dev,400,400,350,350,0.21527272727272728,0.27428571428571424,0.18285714285714283,0.9962285714285715,0.993257142857143,0.7826493506493506,0.9947428571428572,0.8038587012987013
s11,0.1,0.4,factorial,400,400,350,350,0.23236363636363638,0.23428571428571432,0.20571428571428574,0.9928,0.9989142857142856,0.7752467532467533,0.9958571428571428,0.7973077922077922
s11,0.1,0.4,phone,1200,1200,800,800,0.16171428571428575,0.14749999999999996,0.13749999999999998,0.956603125,0.9840593750000001,0.8483928571428572,0.9703312500000001,0.8605866964285716
s11,0.1,0.4,yue,124,124,108,124,0.09578804347826086,0.12083333333333335,0.14516129032258063,0.9837962962962963,,0.8843909244974287,,
s11,0.1,0.4,combined,1600,1600,1150,1150,0.17124102564102567,0.1721739130434783,0.16000000000000003,0.9602415458937198,0.9882376811594205,0.8319447045707915,0.9742396135265701,0.8461741954663693
s11,0.15,0.0,dev,400,400,350,350,0.21527272727272728,0.2857142857142857,0.18285714285714283,0.9962285714285715,0.993257142857143,0.7803636363636364,0.9947428571428572,0.8018015584415585
s11,0.15,0.0,factorial,400,400,350,350,0.23054545454545455,0.22285714285714286,0.20571428571428574,0.9928,0.9989142857142856,0.7784415584415585,0.9958571428571428,0.8001831168831169
s11,0.15,0.0,phone,1200,1200,800,800,0.15585714285714286,0.16749999999999998,0.13749999999999998,0.956603125,0.9840593750000001,0.8473214285714286,0.9703312500000001,0.8596224107142858
s11,0.15,0.0,yue,124,124,108,124,0.09578804347826086,0.10208333333333333,0.14516129032258063,0.9837962962962963,,0.8881409244974288,,
s11,0.15,0.0,combined,1600,1600,1150,1150,0.16941538461538458,0.18956521739130439,0.16000000000000003,0.9602415458937198,0.9882376811594205,0.8293792642140468,0.9742396135265701,0.8438652991452993
s11,0.15,0.025,dev,400,400,350,350,0.21527272727272728,0.2857142857142857,0.18285714285714283,0.9962285714285715,0.993257142857143,0.7803636363636364,0.9947428571428572,0.8018015584415585
