ID,FILE_FAKE,VOICE_FAKE,MUSIC_FAKE,VOICE_PRESENT,MUSIC_PRESENT,AUDIO_TYPE,CONDITION,SOURCE,CODEC,VOICE_SOURCE_ID,MUSIC_SOURCE_ID,SNR_DB,PARENT_ID,CHANNEL,SOURCE_DATASET,GENERATOR,GROUP_ID,SPLIT,VOCODER,SPEAKER,DURATION
sdxeq_0094__phonefact_g711_ulaw,1,1.0,1.0,1,1,mixed,simultaneous,synthetic_mixture,flac16k,voice_0109,sdm_fake_0089,0.0,sdxeq_0094,g711_ulaw,source_disjoint_mixed_equal_v1,,,,,,
sdxeq_0094__phonefact_g726_24k,1,1.0,1.0,1,1,mixed,simultaneous,synthetic_mixture,flac16k,voice_0109,sdm_fake_0089,0.0,sdxeq_0094,g726_24k,source_disjoint_mixed_equal_v1,,,,,,
sdxeq_0094__phonefact_opus_nb_8k,1,1.0,1.0,1,1,mixed,simultaneous,synthetic_mixture,flac16k,voice_0109,sdm_fake_0089,0.0,sdxeq_0094,opus_nb_8k,source_disjoint_mixed_equal_v1,,,,,,
sdxeq_0095__phonefact_resample8k,1,1.0,1.0,1,1,mixed,simultaneous,synthetic_mixture,flac16k,voice_0192,sdm_fake_0089,6.0,sdxeq_0095,resample8k,source_disjoint_mixed_equal_v1,,,,,,
sdxeq_0095__phonefact_g711_ulaw,1,1.0,1.0,1,1,mixed,simultaneous,synthetic_mixture,flac16k,voice_0192,sdm_fake_0089,6.0,sdxeq_0095,g711_ulaw,source_disjoint_mixed_equal_v1,,,,,,
sdxeq_0095__phonefact_g726_24k,1,1.0,1.0,1,1,mixed,simultaneous,synthetic_mixture,flac16k,voice_0192,sdm_fake_0089,6.0,sdxeq_0095,g726_24k,source_disjoint_mixed_equal_v1,,,,,,
sdxeq_0095__phonefact_opus_nb_8k,1,1.0,1.0,1,1,mixed,simultaneous,synthetic_mixture,flac16k,voice_0192,sdm_fake_0089,6.0,sdxeq_0095,opus_nb_8k,source_disjoint_mixed_equal_v1,,,,,,
sdxeq_0096__phonefact_resample8k,1,1.0,1.0,1,1,mixed,simultaneous,synthetic_mixture,flac16k,voice_0104,sdm_fake_0063,-6.0,sdxeq_0096,resample8k,source_disjoint_mixed_equal_v1,,,,,,
sdxeq_0096__phonefact_g711_ulaw,1,1.0,1.0,1,1,mixed,simultaneous,synthetic_mixture,flac16k,voice_0104,sdm_fake_0063,-6.0,sdxeq_0096,g711_ulaw,source_disjoint_mixed_equal_v1,,,,,,
sdxeq_0096__phonefact_g726_24k,1,1.0,1.0,1,1,mixed,simultaneous,synthetic_mixture,flac16k,voice_0104,sdm_fake_0063,-6.0,sdxeq_0096,g726_24k,source_disjoint_mixed_equal_v1,,,,,,
sdxeq_0096__phonefact_opus_nb_8k,1,1.0,1.0,1,1,mixed,simultaneous,synthetic_mixture,flac16k,voice_0104,sdm_fake_0063,-6.0,sdxeq_0096,opus_nb_8k,source_disjoint_mixed_equal_v1,,,,,,
sdxeq_0097__phonefact_resample8k,1,1.0,1.0,1,1,mixed,simultaneous,synthetic_mixture,flac16k,voice_0183,sdm_fake_0007,0.0,sdxeq_0097,resample8k,source_disjoint_mixed_equal_v1,,,,,,
sdxeq_0097__phonefact_g711_ulaw,1,1.0,1.0,1,1,mixed,simultaneous,synthetic_mixture,flac16k,voice_0183,sdm_fake_0007,0.0,sdxeq_0097,g711_ulaw,source_disjoint_mixed_equal_v1,,,,,,
sdxeq_0097__phonefact_g726_24k,1,1.0,1.0,1,1,mixed,simultaneous,synthetic_mixture,flac16k,voice_0183,sdm_fake_0007,0.0,sdxeq_0097,g726_24k,source_disjoint_mixed_equal_v1,,,,,,
sdxeq_0097__phonefact_opus_nb_8k,1,1.0,1.0,1,1,mixed,simultaneous,synthetic_mixture,flac16k,voice_0183,sdm_fake_0007,0.0,sdxeq_0097,opus_nb_8k,source_disjoint_mixed_equal_v1,,,,,,
sdxeq_0098__phonefact_resample8k,1,1.0,1.0,1,1,mixed,simultaneous,synthetic_mixture,flac16k,voice_0131,sdm_fake_0047,6.0,sdxeq_0098,resample8k,source_disjoint_mixed_equal_v1,,,,,,
sdxeq_0098__phonefact_g711_ulaw,1,1.0,1.0,1,1,mixed,simultaneous,synthetic_mixture,flac16k,voice_0131,sdm_fake_0047,6.0,sdxeq_0098,g711_ulaw,source_disjoint_mixed_equal_v1,,,,,,
sdxeq_0098__phonefact_g726_24k,1,1.0,1.0,1,1,mixed,simultaneous,synthetic_mixture,flac16k,voice_0131,sdm_fake_0047,6.0,sdxeq_0098,g726_24k,source_disjoint_mixed_equal_v1,,,,,,
sdxeq_0098__phonefact_opus_nb_8k,1,1.0,1.0,1,1,mixed,simultaneous,synthetic_mixture,flac16k,voice_0131,sdm_fake_0047,6.0,sdxeq_0098,opus_nb_8k,source_disjoint_mixed_equal_v1,,,,,,
sdxeq_0099__phonefact_resample8k,1,1.0,1.0,1,1,mixed,simultaneous,synthetic_mixture,flac16k,voice_0160,sdm_fake_0105,-6.0,sdxeq_0099,resample8k,source_disjoint_mixed_equal_v1,,,,,,
sdxeq_0099__phonefact_g711_ulaw,1,1.0,1.0,1,1,mixed,simultaneous,synthetic_mixture,flac16k,voice_0160,sdm_fake_0105,-6.0,sdxeq_0099,g711_ulaw,source_disjoint_mixed_equal_v1,,,,,,
sdxeq_0099__phonefact_g726_24k,1,1.0,1.0,1,1,mixed,simultaneous,synthetic_mixture,flac16k,voice_0160,sdm_fake_0105,-6.0,sdxeq_0099,g726_24k,source_disjoint_mixed_equal_v1,,,,,,
sdxeq_0099__phonefact_opus_nb_8k,1,1.0,1.0,1,1,mixed,simultaneous,synthetic_mixture,flac16k,voice_0160,sdm_fake_0105,-6.0,sdxeq_0099,opus_nb_8k,source_disjoint_mixed_equal_v1,,,,,,
sdm_real_0000__phonefact_resample8k,0,,0.0,0,1,music,source_disjoint,FMA,common_flac16k,,,,sdm_real_0000,resample8k,source_disjoint_music_v1,real,025608,alignment,,,
sdm_real_0000__phonefact_g711_ulaw,0,,0.0,0,1,music,source_disjoint,FMA,common_flac16k,,,,sdm_real_0000,g711_ulaw,source_disjoint_music_v1,real,025608,alignment,,,
sdm_real_0000__phonefact_g726_24k,0,,0.0,0,1,music,source_disjoint,FMA,common_flac16k,,,,sdm_real_0000,g726_24k,source_disjoint_music_v1,real,025608,alignment,,,
sdm_real_0000__phonefact_opus_nb_8k,0,,0.0,0,1,music,source_disjoint,FMA,common_flac16k,,,,sdm_real_0000,opus_nb_8k,source_disjoint_music_v1,real,025608,alignment,,,
sdm_real_0001__phonefact_resample8k,0,,0.0,0,1,music,source_disjoint,FMA,common_flac16k,,,,sdm_real_0001,resample8k,source_disjoint_music_v1,real,152262,prospective,,,
sdm_real_0001__phonefact_g711_ulaw,0,,0.0,0,1,music,source_disjoint,FMA,common_flac16k,,,,sdm_real_0001,g711_ulaw,source_disjoint_music_v1,real,152262,prospective,,,
sdm_real_0001__phonefact_g726_24k,0,,0.0,0,1,music,source_disjoint,FMA,common_flac16k,,,,sdm_real_0001,g726_24k,source_disjoint_music_v1,real,152262,prospective,,,
sdm_real_0001__phonefact_opus_nb_8k,0,,0.0,0,1,music,source_disjoint,FMA,common_flac16k,,,,sdm_real_0001,opus_nb_8k,source_disjoint_music_v1,real,152262,prospective,,,
sdm_real_0002__phonefact_resample8k,0,,0.0,0,1,music,source_disjoint,FMA,common_flac16k,,,,sdm_real_0002,resample8k,source_disjoint_music_v1,real,001688,alignment,,,
sdm_real_0002__phonefact_g711_ulaw,0,,0.0,0,1,music,source_disjoint,FMA,common_flac16k,,,,sdm_real_0002,g711_ulaw,source_disjoint_music_v1,real,001688,alignment,,,
sdm_real_0002__phonefact_g726_24k,0,,0.0,0,1,music,source_disjoint,FMA,common_flac16k,,,,sdm_real_0002,g726_24k,source_disjoint_music_v1,real,001688,alignment,,,
sdm_real_0002__phonefact_opus_nb_8k,0,,0.0,0,1,music,source_disjoint,FMA,common_flac16k,,,,sdm_real_0002,opus_nb_8k,source_disjoint_music_v1,real,001688,alignment,,,
sdm_real_0003__phonefact_resample8k,0,,0.0,0,1,music,source_disjoint,FMA,common_flac16k,,,,sdm_real_0003,resample8k,source_disjoint_music_v1,real,021167,prospective,,,
sdm_real_0003__phonefact_g711_ulaw,0,,0.0,0,1,music,source_disjoint,FMA,common_flac16k,,,,sdm_real_0003,g711_ulaw,source_disjoint_music_v1,real,021167,prospective,,,
sdm_real_0003__phonefact_g726_24k,0,,0.0,0,1,music,source_disjoint,FMA,common_flac16k,,,,sdm_real_0003,g726_24k,source_disjoint_music_v1,real,021167,prospective,,,
sdm_real_0003__phonefact_opus_nb_8k,0,,0.0,0,1,music,source_disjoint,FMA,common_flac16k,,,,sdm_real_0003,opus_nb_8k,source_disjoint_music_v1,real,021167,prospective,,,
sdm_real_0004__phonefact_resample8k,0,,0.0,0,1,music,source_disjoint,FMA,common_flac16k,,,,sdm_real_0004,resample8k,source_disjoint_music_v1,real,110105,alignment,,,
sdm_real_0004__phonefact_g711_ulaw,0,,0.0,0,1,music,source_disjoint,FMA,common_flac16k,,,,sdm_real_0004,g711_ulaw,source_disjoint_music_v1,real,110105,alignment,,,
sdm_real_0004__phonefact_g726_24k,0,,0.0,0,1,music,source_disjoint,FMA,common_flac16k,,,,sdm_real_0004,g726_24k,source_disjoint_music_v1,real,110105,alignment,,,
sdm_real_0004__phonefact_opus_nb_8k,0,,0.0,0,1,music,source_disjoint,FMA,common_flac16k,,,,sdm_real_0004,opus_nb_8k,source_disjoint_music_v1,real,110105,alignment,,,
sdm_real_0005__phonefact_resample8k,0,,0.0,0,1,music,source_disjoint,FMA,common_flac16k,,,,sdm_real_0005,resample8k,source_disjoint_music_v1,real,148584,prospective,,,
sdm_real_0005__phonefact_g711_ulaw,0,,0.0,0,1,music,source_disjoint,FMA,common_flac16k,,,,sdm_real_0005,g711_ulaw,source_disjoint_music_v1,real,148584,prospective,,,
sdm_real_0005__phonefact_g726_24k,0,,0.0,0,1,music,source_disjoint,FMA,common_flac16k,,,,sdm_real_0005,g726_24k,source_disjoint_music_v1,real,148584,prospective,,,
sdm_real_0005__phonefact_opus_nb_8k,0,,0.0,0,1,music,source_disjoint,FMA,common_flac16k,,,,sdm_real_0005,opus_nb_8k,source_disjoint_music_v1,real,148584,prospective,,,
sdm_real_0006__phonefact_resample8k,0,,0.0,0,1,music,source_disjoint,FMA,common_flac16k,,,,sdm_real_0006,resample8k,source_disjoint_music_v1,real,123099,alignment,,,
sdm_real_0006__phonefact_g711_ulaw,0,,0.0,0,1,music,source_disjoint,FMA,common_flac16k,,,,sdm_real_0006,g711_ulaw,source_disjoint_music_v1,real,123099,alignment,,,
sdm_real_0006__phonefact_g726_24k,0,,0.0,0,1,music,source_disjoint,FMA,common_flac16k,,,,sdm_real_0006,g726_24k,source_disjoint_music_v1,real,123099,alignment,,,
sdm_real_0006__phonefact_opus_nb_8k,0,,0.0,0,1,music,source_disjoint,FMA,common_flac16k,,,,sdm_real_0006,opus_nb_8k,source_disjoint_music_v1,real,123099,alignment,,,
sdm_real_0007__phonefact_resample8k,0,,0.0,0,1,music,source_disjoint,FMA,common_flac16k,,,,sdm_real_0007,resample8k,source_disjoint_music_v1,real,004092,prospective,,,
sdm_real_0007__phonefact_g711_ulaw,0,,0.0,0,1,music,source_disjoint,FMA,common_flac16k,,,,sdm_real_0007,g711_ulaw,source_disjoint_music_v1,real,004092,prospective,,,
sdm_real_0007__phonefact_g726_24k,0,,0.0,0,1,music,source_disjoint,FMA,common_flac16k,,,,sdm_real_0007,g726_24k,source_disjoint_music_v1,real,004092,prospective,,,
sdm_real_0007__phonefact_opus_nb_8k,0,,0.0,0,1,music,source_disjoint,FMA,common_flac16k,,,,sdm_real_0007,opus_nb_8k,source_disjoint_music_v1,real,004092,prospective,,,
sdm_real_0008__phonefact_resample8k,0,,0.0,0,1,music,source_disjoint,FMA,common_flac16k,,,,sdm_real_0008,resample8k,source_disjoint_music_v1,real,127279,alignment,,,
sdm_real_0008__phonefact_g711_ulaw,0,,0.0,0,1,music,source_disjoint,FMA,common_flac16k,,,,sdm_real_0008,g711_ulaw,source_disjoint_music_v1,real,127279,alignment,,,
sdm_real_0008__phonefact_g726_24k,0,,0.0,0,1,music,source_disjoint,FMA,common_flac16k,,,,sdm_real_0008,g726_24k,source_disjoint_music_v1,real,127279,alignment,,,
sdm_real_0008__phonefact_opus_nb_8k,0,,0.0,0,1,music,source_disjoint,FMA,common_flac16k,,,,sdm_real_0008,opus_nb_8k,source_disjoint_music_v1,real,127279,alignment,,,
sdm_real_0009__phonefact_resample8k,0,,0.0,0,1,music,source_disjoint,FMA,common_flac16k,,,,sdm_real_0009,resample8k,source_disjoint_music_v1,real,126320,prospective,,,
sdm_real_0009__phonefact_g711_ulaw,0,,0.0,0,1,music,source_disjoint,FMA,common_flac16k,,,,sdm_real_0009,g711_ulaw,source_disjoint_music_v1,real,126320,prospective,,,
sdm_real_0009__phonefact_g726_24k,0,,0.0,0,1,music,source_disjoint,FMA,common_flac16k,,,,sdm_real_0009,g726_24k,source_disjoint_music_v1,real,126320,prospective,,,
sdm_real_0009__phonefact_opus_nb_8k,0,,0.0,0,1,music,source_disjoint,FMA,common_flac16k,,,,sdm_real_0009,opus_nb_8k,source_disjoint_music_v1,real,126320,prospective,,,
sdm_real_0010__phonefact_resample8k,0,,0.0,0,1,music,source_disjoint,FMA,common_flac16k,,,,sdm_real_0010,resample8k,source_disjoint_music_v1,real,062595,alignment,,,
sdm_real_0010__phonefact_g711_ulaw,0,,0.0,0,1,music,source_disjoint,FMA,common_flac16k,,,,sdm_real_0010,g711_ulaw,source_disjoint_music_v1,real,062595,alignment,,,
sdm_real_0010__phonefact_g726_24k,0,,0.0,0,1,music,source_disjoint,FMA,common_flac16k,,,,sdm_real_0010,g726_24k,source_disjoint_music_v1,real,062595,alignment,,,
sdm_real_0010__phonefact_opus_nb_8k,0,,0.0,0,1,music,source_disjoint,FMA,common_flac16k,,,,sdm_real_0010,opus_nb_8k,source_disjoint_music_v1,real,062595,alignment,,,
sdm_real_0011__phonefact_resample8k,0,,0.0,0,1,music,source_disjoint,FMA,common_flac16k,,,,sdm_real_0011,resample8k,source_disjoint_music_v1,real,127290,prospective,,,
sdm_real_0011__phonefact_g711_ulaw,0,,0.0,0,1,music,source_disjoint,FMA,common_flac16k,,,,sdm_real_0011,g711_ulaw,source_disjoint_music_v1,real,127290,prospective,,,
sdm_real_0011__phonefact_g726_24k,0,,0.0,0,1,music,source_disjoint,FMA,common_flac16k,,,,sdm_real_0011,g726_24k,source_disjoint_music_v1,real,127290,prospective,,,
sdm_real_0011__phonefact_opus_nb_8k,0,,0.0,0,1,music,source_disjoint,FMA,common_flac16k,,,,sdm_real_0011,opus_nb_8k,source_disjoint_music_v1,real,127290,prospective,,,
sdm_real_0012__phonefact_resample8k,0,,0.0,0,1,music,source_disjoint,FMA,common_flac16k,,,,sdm_real_0012,resample8k,source_disjoint_music_v1,real,044803,alignment,,,
sdm_real_0012__phonefact_g711_ulaw,0,,0.0,0,1,music,source_disjoint,FMA,common_flac16k,,,,sdm_real_0012,g711_ulaw,source_disjoint_music_v1,real,044803,alignment,,,
sdm_real_0012__phonefact_g726_24k,0,,0.0,0,1,music,source_disjoint,FMA,common_flac16k,,,,sdm_real_0012,g726_24k,source_disjoint_music_v1,real,044803,alignment,,,
sdm_real_0012__phonefact_opus_nb_8k,0,,0.0,0,1,music,source_disjoint,FMA,common_flac16k,,,,sdm_real_0012,opus_nb_8k,source_disjoint_music_v1,real,044803,alignment,,,
sdm_real_0013__phonefact_resample8k,0,,0.0,0,1,music,source_disjoint,FMA,common_flac16k,,,,sdm_real_0013,resample8k,source_disjoint_music_v1,real,031390,prospective,,,
sdm_real_0013__phonefact_g711_ulaw,0,,0.0,0,1,music,source_disjoint,FMA,common_flac16k,,,,sdm_real_0013,g711_ulaw,source_disjoint_music_v1,real,031390,prospective,,,
sdm_real_0013__phonefact_g726_24k,0,,0.0,0,1,music,source_disjoint,FMA,common_flac16k,,,,sdm_real_0013,g726_24k,source_disjoint_music_v1,real,031390,prospective,,,
sdm_real_0013__phonefact_opus_nb_8k,0,,0.0,0,1,music,source_disjoint,FMA,common_flac16k,,,,sdm_real_0013,opus_nb_8k,source_disjoint_music_v1,real,031390,prospective,,,
sdm_real_0014__phonefact_resample8k,0,,0.0,0,1,music,source_disjoint,FMA,common_flac16k,,,,sdm_real_0014,resample8k,source_disjoint_music_v1,real,052954,alignment,,,
sdm_real_0014__phonefact_g711_ulaw,0,,0.0,0,1,music,source_disjoint,FMA,common_flac16k,,,,sdm_real_0014,g711_ulaw,source_disjoint_music_v1,real,052954,alignment,,,
sdm_real_0014__phonefact_g726_24k,0,,0.0,0,1,music,source_disjoint,FMA,common_flac16k,,,,sdm_real_0014,g726_24k,source_disjoint_music_v1,real,052954,alignment,,,
sdm_real_0014__phonefact_opus_nb_8k,0,,0.0,0,1,music,source_disjoint,FMA,common_flac16k,,,,sdm_real_0014,opus_nb_8k,source_disjoint_music_v1,real,052954,alignment,,,
sdm_real_0015__phonefact_resample8k,0,,0.0,0,1,music,source_disjoint,FMA,common_flac16k,,,,sdm_real_0015,resample8k,source_disjoint_music_v1,real,059727,prospective,,,
sdm_real_0015__phonefact_g711_ulaw,0,,0.0,0,1,music,source_disjoint,FMA,common_flac16k,,,,sdm_real_0015,g711_ulaw,source_disjoint_music_v1,real,059727,prospective,,,
sdm_real_0015__phonefact_g726_24k,0,,0.0,0,1,music,source_disjoint,FMA,common_flac16k,,,,sdm_real_0015,g726_24k,source_disjoint_music_v1,real,059727,prospective,,,
sdm_real_0015__phonefact_opus_nb_8k,0,,0.0,0,1,music,source_disjoint,FMA,common_flac16k,,,,sdm_real_0015,opus_nb_8k,source_disjoint_music_v1,real,059727,prospective,,,
sdm_real_0016__phonefact_resample8k,0,,0.0,0,1,music,source_disjoint,FMA,common_flac16k,,,,sdm_real_0016,resample8k,source_disjoint_music_v1,real,076129,alignment,,,
sdm_real_0016__phonefact_g711_ulaw,0,,0.0,0,1,music,source_disjoint,FMA,common_flac16k,,,,sdm_real_0016,g711_ulaw,source_disjoint_music_v1,real,076129,alignment,,,
sdm_real_0016__phonefact_g726_24k,0,,0.0,0,1,music,source_disjoint,FMA,common_flac16k,,,,sdm_real_0016,g726_24k,source_disjoint_music_v1,real,076129,alignment,,,
sdm_real_0016__phonefact_opus_nb_8k,0,,0.0,0,1,music,source_disjoint,FMA,common_flac16k,,,,sdm_real_0016,opus_nb_8k,source_disjoint_music_v1,real,076129,alignment,,,
sdm_real_0017__phonefact_resample8k,0,,0.0,0,1,music,source_disjoint,FMA,common_flac16k,,,,sdm_real_0017,resample8k,source_disjoint_music_v1,real,116517,prospective,,,
sdm_real_0017__phonefact_g711_ulaw,0,,0.0,0,1,music,source_disjoint,FMA,common_flac16k,,,,sdm_real_0017,g711_ulaw,source_disjoint_music_v1,real,116517,prospective,,,
sdm_real_0017__phonefact_g726_24k,0,,0.0,0,1,music,source_disjoint,FMA,common_flac16k,,,,sdm_real_0017,g726_24k,source_disjoint_music_v1,real,116517,prospective,,,
sdm_real_0017__phonefact_opus_nb_8k,0,,0.0,0,1,music,source_disjoint,FMA,common_flac16k,,,,sdm_real_0017,opus_nb_8k,source_disjoint_music_v1,real,116517,prospective,,,
sdm_real_0018__phonefact_resample8k,0,,0.0,0,1,music,source_disjoint,FMA,common_flac16k,,,,sdm_real_0018,resample8k,source_disjoint_music_v1,real,060753,alignment,,,
sdm_real_0018__phonefact_g711_ulaw,0,,0.0,0,1,music,source_disjoint,FMA,common_flac16k,,,,sdm_real_0018,g711_ulaw,source_disjoint_music_v1,real,060753,alignment,,,
sdm_real_0018__phonefact_g726_24k,0,,0.0,0,1,music,source_disjoint,FMA,common_flac16k,,,,sdm_real_0018,g726_24k,source_disjoint_music_v1,real,060753,alignment,,,
sdm_real_0018__phonefact_opus_nb_8k,0,,0.0,0,1,music,source_disjoint,FMA,common_flac16k,,,,sdm_real_0018,opus_nb_8k,source_disjoint_music_v1,real,060753,alignment,,,
sdm_real_0019__phonefact_resample8k,0,,0.0,0,1,music,source_disjoint,FMA,common_flac16k,,,,sdm_real_0019,resample8k,source_disjoint_music_v1,real,119831,prospective,,,
sdm_real_0019__phonefact_g711_ulaw,0,,0.0,0,1,music,source_disjoint,FMA,common_flac16k,,,,sdm_real_0019,g711_ulaw,source_disjoint_music_v1,real,119831,prospective,,,
sdm_real_0019__phonefact_g726_24k,0,,0.0,0,1,music,source_disjoint,FMA,common_flac16k,,,,sdm_real_0019,g726_24k,source_disjoint_music_v1,real,119831,prospective,,,
sdm_real_0019__phonefact_opus_nb_8k,0,,0.0,0,1,music,source_disjoint,FMA,common_flac16k,,,,sdm_real_0019,opus_nb_8k,source_disjoint_music_v1,real,119831,prospective,,,
sdm_real_0020__phonefact_resample8k,0,,0.0,0,1,music,source_disjoint,FMA,common_flac16k,,,,sdm_real_0020,resample8k,source_disjoint_music_v1,real,096935,alignment,,,
sdm_real_0020__phonefact_g711_ulaw,0,,0.0,0,1,music,source_disjoint,FMA,common_flac16k,,,,sdm_real_0020,g711_ulaw,source_disjoint_music_v1,real,096935,alignment,,,
sdm_real_0020__phonefact_g726_24k,0,,0.0,0,1,music,source_disjoint,FMA,common_flac16k,,,,sdm_real_0020,g726_24k,source_disjoint_music_v1,real,096935,alignment,,,
sdm_real_0020__phonefact_opus_nb_8k,0,,0.0,0,1,music,source_disjoint,FMA,common_flac16k,,,,sdm_real_0020,opus_nb_8k,source_disjoint_music_v1,real,096935,alignment,,,
sdm_real_0021__phonefact_resample8k,0,,0.0,0,1,music,source_disjoint,FMA,common_flac16k,,,,sdm_real_0021,resample8k,source_disjoint_music_v1,real,002097,prospective,,,
sdm_real_0021__phonefact_g711_ulaw,0,,0.0,0,1,music,source_disjoint,FMA,common_flac16k,,,,sdm_real_0021,g711_ulaw,source_disjoint_music_v1,real,002097,prospective,,,
sdm_real_0021__phonefact_g726_24k,0,,0.0,0,1,music,source_disjoint,FMA,common_flac16k,,,,sdm_real_0021,g726_24k,source_disjoint_music_v1,real,002097,prospective,,,
sdm_real_0021__phonefact_opus_nb_8k,0,,0.0,0,1,music,source_disjoint,FMA,common_flac16k,,,,sdm_real_0021,opus_nb_8k,source_disjoint_music_v1,real,002097,prospective,,,
sdm_real_0022__phonefact_resample8k,0,,0.0,0,1,music,source_disjoint,FMA,common_flac16k,,,,sdm_real_0022,resample8k,source_disjoint_music_v1,real,105717,alignment,,,
sdm_real_0022__phonefact_g711_ulaw,0,,0.0,0,1,music,source_disjoint,FMA,common_flac16k,,,,sdm_real_0022,g711_ulaw,source_disjoint_music_v1,real,105717,alignment,,,
sdm_real_0022__phonefact_g726_24k,0,,0.0,0,1,music,source_disjoint,FMA,common_flac16k,,,,sdm_real_0022,g726_24k,source_disjoint_music_v1,real,105717,alignment,,,
sdm_real_0022__phonefact_opus_nb_8k,0,,0.0,0,1,music,source_disjoint,FMA,common_flac16k,,,,sdm_real_0022,opus_nb_8k,source_disjoint_music_v1,real,105717,alignment,,,
sdm_real_0023__phonefact_resample8k,0,,0.0,0,1,music,source_disjoint,FMA,common_flac16k,,,,sdm_real_0023,resample8k,source_disjoint_music_v1,real,122004,prospective,,,
sdm_real_0023__phonefact_g711_ulaw,0,,0.0,0,1,music,source_disjoint,FMA,common_flac16k,,,,sdm_real_0023,g711_ulaw,source_disjoint_music_v1,real,122004,prospective,,,
sdm_real_0023__phonefact_g726_24k,0,,0.0,0,1,music,source_disjoint,FMA,common_flac16k,,,,sdm_real_0023,g726_24k,source_disjoint_music_v1,real,122004,prospective,,,
sdm_real_0023__phonefact_opus_nb_8k,0,,0.0,0,1,music,source_disjoint,FMA,common_flac16k,,,,sdm_real_0023,opus_nb_8k,source_disjoint_music_v1,real,122004,prospective,,,
sdm_real_0024__phonefact_resample8k,0,,0.0,0,1,music,source_disjoint,FMA,common_flac16k,,,,sdm_real_0024,resample8k,source_disjoint_music_v1,real,042238,alignment,,,
sdm_real_0024__phonefact_g711_ulaw,0,,0.0,0,1,music,source_disjoint,FMA,common_flac16k,,,,sdm_real_0024,g711_ulaw,source_disjoint_music_v1,real,042238,alignment,,,
sdm_real_0024__phonefact_g726_24k,0,,0.0,0,1,music,source_disjoint,FMA,common_flac16k,,,,sdm_real_0024,g726_24k,source_disjoint_music_v1,real,042238,alignment,,,
sdm_real_0024__phonefact_opus_nb_8k,0,,0.0,0,1,music,source_disjoint,FMA,common_flac16k,,,,sdm_real_0024,opus_nb_8k,source_disjoint_music_v1,real,042238,alignment,,,
sdm_real_0025__phonefact_resample8k,0,,0.0,0,1,music,source_disjoint,FMA,common_flac16k,,,,sdm_real_0025,resample8k,source_disjoint_music_v1,real,099436,prospective,,,
sdm_real_0025__phonefact_g711_ulaw,0,,0.0,0,1,music,source_disjoint,FMA,common_flac16k,,,,sdm_real_0025,g711_ulaw,source_disjoint_music_v1,real,099436,prospective,,,
sdm_real_0025__phonefact_g726_24k,0,,0.0,0,1,music,source_disjoint,FMA,common_flac16k,,,,sdm_real_0025,g726_24k,source_disjoint_music_v1,real,099436,prospective,,,
sdm_real_0025__phonefact_opus_nb_8k,0,,0.0,0,1,music,source_disjoint,FMA,common_flac16k,,,,sdm_real_0025,opus_nb_8k,source_disjoint_music_v1,real,099436,prospective,,,
sdm_real_0026__phonefact_resample8k,0,,0.0,0,1,music,source_disjoint,FMA,common_flac16k,,,,sdm_real_0026,resample8k,source_disjoint_music_v1,real,135010,alignment,,,
sdm_real_0026__phonefact_g711_ulaw,0,,0.0,0,1,music,source_disjoint,FMA,common_flac16k,,,,sdm_real_0026,g711_ulaw,source_disjoint_music_v1,real,135010,alignment,,,
sdm_real_0026__phonefact_g726_24k,0,,0.0,0,1,music,source_disjoint,FMA,common_flac16k,,,,sdm_real_0026,g726_24k,source_disjoint_music_v1,real,135010,alignment,,,
sdm_real_0026__phonefact_opus_nb_8k,0,,0.0,0,1,music,source_disjoint,FMA,common_flac16k,,,,sdm_real_0026,opus_nb_8k,source_disjoint_music_v1,real,135010,alignment,,,
sdm_real_0027__phonefact_resample8k,0,,0.0,0,1,music,source_disjoint,FMA,common_flac16k,,,,sdm_real_0027,resample8k,source_disjoint_music_v1,real,037727,prospective,,,
sdm_real_0027__phonefact_g711_ulaw,0,,0.0,0,1,music,source_disjoint,FMA,common_flac16k,,,,sdm_real_0027,g711_ulaw,source_disjoint_music_v1,real,037727,prospective,,,
sdm_real_0027__phonefact_g726_24k,0,,0.0,0,1,music,source_disjoint,FMA,common_flac16k,,,,sdm_real_0027,g726_24k,source_disjoint_music_v1,real,037727,prospective,,,
sdm_real_0027__phonefact_opus_nb_8k,0,,0.0,0,1,music,source_disjoint,FMA,common_flac16k,,,,sdm_real_0027,opus_nb_8k,source_disjoint_music_v1,real,037727,prospective,,,
sdm_real_0028__phonefact_resample8k,0,,0.0,0,1,music,source_disjoint,FMA,common_flac16k,,,,sdm_real_0028,resample8k,source_disjoint_music_v1,real,098237,alignment,,,
sdm_real_0028__phonefact_g711_ulaw,0,,0.0,0,1,music,source_disjoint,FMA,common_flac16k,,,,sdm_real_0028,g711_ulaw,source_disjoint_music_v1,real,098237,alignment,,,
sdm_real_0028__phonefact_g726_24k,0,,0.0,0,1,music,source_disjoint,FMA,common_flac16k,,,,sdm_real_0028,g726_24k,source_disjoint_music_v1,real,098237,alignment,,,
sdm_real_0028__phonefact_opus_nb_8k,0,,0.0,0,1,music,source_disjoint,FMA,common_flac16k,,,,sdm_real_0028,opus_nb_8k,source_disjoint_music_v1,real,098237,alignment,,,
